n_int_features,n_float_features,n_string_features,n_datetime_features,n_unknown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,file_type,is_file_structured,is_file_semi_structured,is_file_unstructured,encoding,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,profiler_sample_size,num_total_files,num_sample_files,ref_no_slash
25,0,0,0,0,12,13,1,1,csv,1,0,0,utf-8,0,0,0,25,25,625,0.5240769230769231,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646916064609561,0.0,0.6468945007407408,0,5.2749999999999995,30000,1,1,uciml_default-of-credit-card-clients-dataset
0,20,0,0,1,3,18,1,1,csv,1,0,0,utf-8,1,0,0,21,21,441,0.8693883277216611,0.021254208754208758,0.0,0.0,912.1549316802057,0.6067427864635611,4.533059519076095,0.4811714812849755,1.0,0.7331953494528486,0.08355236282589688,0.7329639115268853,0,17.03100000000001,3168,1,1,primaryobjects_voicegender
0,0,0,0,2,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.13333333333333333,150,2,2,miroslavsabo_young-people-survey
139,0,0,0,11,150,0,1,0,csv,1,0,0,utf-8,0,0,1,150,150,22500,0.0,0.005645026486749172,0.3326732673267327,0.027022222222222236,0.0,0.0,0.0,0.0,0.0,0.723778646244211,0.0,0.7230590603847263,0,0.3,1010,2,2,miroslavsabo_young-people-survey
9,1,0,0,8,17,1,1,1,csv,1,0,0,utf-8,0,0,1,18,18,324,0.9998928303504447,0.003586083851713377,0.30601039317580153,414.2067901234568,1211908758.3954716,0.8834035529512011,32.45469655501431,4767.355586777979,0.1,0.5263777291306558,0.00077122194,0.5263764777352933,0,17.946,438557,2,2,rikdifos_credit-card-approval-prediction
2,0,0,0,1,3,0,1,1,csv,1,0,0,utf-8,0,0,0,3,3,9,0.0,0.014233333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8757463770074208,0.0,0.8757446255146658,0,2.991,500000,2,2,rikdifos_credit-card-approval-prediction
2,10,0,1,8,14,7,1,0,csv,1,0,0,utf-8,0,0,1,21,21,441,0.7732887619988114,0.05327983301636522,0.9994020160601401,329.7936507936508,2741.391514161193,2.185793887657183,13.394630809245498,9.735402401019595,0.8333333333333334,0.7023279118326294,0.0248830603498545,0.7021880658503112,0,20.348999999999997,23412,1,1,usgs_earthquake-database
2,11,0,0,0,11,2,1,1,csv,1,0,0,utf-8,0,0,0,13,13,169,0.6697287839020123,0.07539966595084704,0.0,0.0,91.14565321559047,1.464738746945576,7.492091266007541,2.0468494316390244,0.8461538461538461,0.9444466034644889,0.06490297027450595,0.943620315972393,0,0.052000000000000005,1143,1,1,yasserh_wine-quality-dataset
2,0,0,0,7,5,4,1,2,csv,1,0,0,utf-8,0,0,1,9,9,81,0.9970513413506014,0.020822697594435766,0.7770582793709528,41.48148148148148,0.0,0.0,0.0,0.0,0.0,0.6454329718717354,0.0,0.6451298149699884,0,7.164,4324,1,1,agirlcoding_all-space-missions-from-1957
10,0,0,1,11,19,3,1,2,csv,1,0,0,utf-8,0,0,1,22,22,484,0.4415509307486709,0.07612402658296524,1.0,313.0578512396694,0.0,0.0,0.0,0.0,0.0,0.7820103269669189,0.0,0.7820010690458492,0,18.436,84548,1,1,new-york-city_nyc-property-sales
