n_int_features,n_float_features,n_string_features,n_datetime_features,n_unknown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,file_type,is_file_structured,is_file_semi_structured,is_file_unstructured,encoding,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,profiler_sample_size,num_total_files,num_sample_files,ref_no_slash
1,0,0,0,1,0,2,1,1,csv,1,0,0,utf-8,0,0,0,2,2,4,0.9689771471768331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.13799999999999998,17197,2,2,arkhoshghalb_twitter-sentiment-analysis-hatred-speech
2,0,0,0,1,1,2,1,1,csv,1,0,0,utf-8,0,0,0,3,3,9,0.9619548213503535,0.00006257430698955009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13045481183822094,0.0,0.13045073027849882,0,0.6450000000000001,31962,2,2,arkhoshghalb_twitter-sentiment-analysis-hatred-speech
0,0,0,0,2,2,0,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,0.0,0.09931948722217598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986405247455463,0.0,0.9986301334972856,0,0.612,96104,3,3,csanhueza_the-marvel-universe-social-network
0,0,0,0,2,2,0,1,0,csv,1,0,0,utf-8,1,0,0,2,2,4,0.0,0.011621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972664506729014,0.0,0.9972644561400058,0,0.952,500000,3,3,csanhueza_the-marvel-universe-social-network
0,0,0,0,2,1,1,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.00010476689366160294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4470788963203736,0.0,0.44705547678677904,0,0.22,19090,3,3,csanhueza_the-marvel-universe-social-network
3,0,0,1,4,0,8,1,2,csv,1,0,0,utf-8,0,0,1,8,8,64,0.7280496784628334,0.0,0.9219874515593283,948.984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.008,43352,2,2,austinreese_trump-tweets
3,0,0,1,5,3,6,1,3,csv,1,0,0,utf-8,0,0,1,9,9,81,0.7829953147544703,0.38289106166828835,1.0,1173.9382716049383,0.0,0.0,0.0,0.0,0.0,0.39555107045854704,0.0,0.39551413325907386,0,11.367,41122,2,2,austinreese_trump-tweets
2,0,0,0,5,2,5,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8264000000000001,0.018249743062692704,0.027,0.5510204081632654,0.0,0.0,0.0,0.0,0.0,0.8869638845194401,0.0,0.8860651463808545,0,0.56,1000,1,1,surajjha101_top-youtube-channels-data
8,2,0,0,5,13,2,1,2,csv,1,0,0,utf-8,1,0,1,15,15,225,0.9641530805511197,0.004648937996199102,0.029552195616002315,14.497777777777776,4265.891692062016,0.6229148688773821,5.904614573559544,8.727715178128742,0.2,0.5772753473841884,0.01664449950298055,0.5772648971795757,0,5.294999999999998,55292,4,4,kenjee_ken-jee-youtube-data
9,6,0,1,3,1,18,1,1,csv,1,0,0,utf-8,0,0,1,19,19,361,0.8395214460937555,0.19196428571428573,0.013392857142857142,0.0110803324099723,31413243.562634114,2.122626710560177,27.038677944977948,23.48695356454128,0.4,0.9530749519538757,0.05230658558,0.948820153061224,0,15.11342889173607,224,4,4,kenjee_ken-jee-youtube-data
2,0,0,0,5,3,4,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.890844478582961,0.010774739583333331,0.00009765625,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.7398516599114497,0.0,0.7397794087727868,0,1.8619999999999997,10240,4,4,kenjee_ken-jee-youtube-data
8,2,0,0,4,12,2,1,1,csv,1,0,0,utf-8,0,0,1,14,14,196,0.9801692154556149,0.0033405747218919397,0.012042160973385662,13.744897959183673,3636.989603106644,0.6723141717685646,8.871370623955585,7.327191486271185,0.2,0.5897394472292495,0.015647877222858354,0.5897341749669267,0,5.1240000000000006,111857,4,4,kenjee_ken-jee-youtube-data
4,0,0,0,1,3,2,1,0,csv,1,0,0,utf-8,0,0,0,5,5,25,0.64625,0.03916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6440434419381788,0.0,0.6424333333333333,0,0.65,400,1,1,rakeshrau_social-network-ads
1,0,0,0,8,3,6,1,0,csv,1,0,0,utf-8,1,0,1,9,9,81,0.8012082928409457,0.05580583277307052,0.7657142857142857,13.246913580246915,0.0,0.0,0.0,0.0,0.0,0.8527042765781628,0.0,0.8509163093402083,0,1.6829999999999998,1050,15,15,ramjasmaurya_top-1000-social-media-channels
0,0,0,0,8,3,5,1,0,csv,1,0,0,utf-8,0,0,1,8,8,64,0.8063828396322779,0.05376145977857703,0.718,13.375,0.0,0.0,0.0,0.0,0.0,0.860715145648349,0.0,0.8590766464335106,0,1.3865985699693564,1000,15,15,ramjasmaurya_top-1000-social-media-channels
1,0,0,0,7,1,7,1,1,csv,1,0,0,utf-8,0,0,1,8,8,64,0.7142847132847133,0.143,0.001,0.015625,0.0,0.0,0.0,0.0,0.0,0.9754274274274274,0.0,0.9744519999999973,0,0.9207207207207208,1000,15,15,ramjasmaurya_top-1000-social-media-channels
0,0,0,0,7,1,6,1,0,csv,1,0,0,utf-8,1,0,1,7,7,49,0.6461606546426185,0.126,0.002,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.9758898898898899,0.0,0.9749139999999977,0,0.820374749498998,1000,15,15,ramjasmaurya_top-1000-social-media-channels
1,0,0,0,9,3,7,1,0,csv,1,0,0,utf-8,1,0,1,10,10,100,0.6867239732569246,0.03850283951684972,0.7917860553963706,12.47,0.0,0.0,0.0,0.0,0.0,0.8132006235989371,0.0,0.8115641311022713,0,1.2300000000000002,1047,15,15,ramjasmaurya_top-1000-social-media-channels
0,0,0,0,8,2,6,1,0,csv,1,0,0,utf-8,1,0,1,8,8,64,0.6895444317700955,0.031996531469822634,0.428,10.703125,0.0,0.0,0.0,0.0,0.0,0.8253181465041954,0.0,0.8242527604144512,0,1.1245435683665772,1000,15,15,ramjasmaurya_top-1000-social-media-channels
1,0,0,0,8,3,6,1,1,csv,1,0,0,utf-8,0,0,1,9,9,81,0.8379677200135917,0.05560578121981632,0.674,9.098765432098766,0.0,0.0,0.0,0.0,0.0,0.8665534660953012,0.0,0.8650685966587929,0,1.6297246053392838,1000,15,15,ramjasmaurya_top-1000-social-media-channels
1,0,0,0,8,3,6,1,1,csv,1,0,0,utf-8,0,0,1,9,9,81,0.8483220858895705,0.052730467742415583,0.669,9.074074074074073,0.0,0.0,0.0,0.0,0.0,0.8606097998704781,0.0,0.8591543370159348,0,1.5889877300613495,1000,15,15,ramjasmaurya_top-1000-social-media-channels
0,0,0,0,8,3,5,1,0,csv,1,0,0,utf-8,1,0,1,8,8,64,0.7834428960936789,0.05565338898166428,0.7172211350293543,13.453125,0.0,0.0,0.0,0.0,0.0,0.8638533750788837,0.0,0.8622708430569429,0,1.3488835341365462,1022,15,15,ramjasmaurya_top-1000-social-media-channels
1,0,0,0,7,1,7,1,1,csv,1,0,0,utf-8,0,0,0,8,8,64,0.7215714285714288,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9768428428428428,0.0,0.9758659999999968,0,0.8320000000000001,1000,15,15,ramjasmaurya_top-1000-social-media-channels
1,0,0,0,7,1,7,1,1,csv,1,0,0,utf-8,0,1,1,8,8,64,0.7124285714285713,0.144,0.000999000999000999,0.125,0.0,0.0,0.0,0.0,0.0,0.9747087087087087,0.0,0.9737339999999978,0,0.8079999999999999,1001,15,15,ramjasmaurya_top-1000-social-media-channels
0,0,0,0,7,1,6,1,0,csv,1,0,0,utf-8,1,0,1,7,7,49,0.6479579922301765,0.13803376365441908,0.0019860973187686196,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.9773158467269867,0.0,0.9763453245355989,0,0.679,1007,15,15,ramjasmaurya_top-1000-social-media-channels
1,0,0,0,9,3,7,1,0,csv,1,0,0,utf-8,1,0,1,10,10,100,0.7194131890044153,0.038036352967268434,0.7886340977068793,12.05,0.0,0.0,0.0,0.0,0.0,0.811105628169264,0.0,0.8094058923700813,0,1.2241643059490084,1003,15,15,ramjasmaurya_top-1000-social-media-channels
1,0,0,0,9,3,7,1,1,csv,1,0,0,utf-8,0,0,1,10,10,100,0.7224285714285713,0.03737998503253074,0.786,11.91,0.0,0.0,0.0,0.0,0.0,0.8066816343421722,0.0,0.8049936549031885,0,1.27,1000,15,15,ramjasmaurya_top-1000-social-media-channels
0,0,0,0,9,3,6,1,1,csv,1,0,0,utf-8,1,0,1,9,9,81,0.6620959843290891,0.04655652525011831,0.8207639569049952,15.79012345679012,0.0,0.0,0.0,0.0,0.0,0.8176478800760766,0.0,0.8157499884196938,0,1.386,1021,15,15,ramjasmaurya_top-1000-social-media-channels
14,0,0,0,1,14,1,1,0,csv,1,0,0,utf-8,0,0,1,15,15,225,1.0,0.014516914026495893,0.001787824611375413,0.7866666666666666,0.0,0.0,0.0,0.0,0.0,0.8849875863715357,0.0,0.8849786467424424,0,15.390000000000002,99003,1,1,sheenabatra_facebook-data
2,0,0,0,8,2,8,1,1,csv,1,0,0,utf-8,0,0,1,10,10,100,0.7650000000000001,0.17057971014492754,0.31,0.62,0.0,0.0,0.0,0.0,0.0,0.8438666648592588,0.0,0.8388033658895186,0,0.622463768115942,200,1,1,surajjha101_top-instagram-influencers-data-cleaned
7,2,0,0,6,10,5,1,1,csv,1,0,0,utf-8,0,0,1,15,15,225,0.647244094488189,0.04633218482380898,0.3342082239720035,3.395555555555555,4743162489.060359,1.3061580533896313,11.061502095067203,298.92487778465824,0.2222222222222222,0.8124652509299336,0.07934471637777778,0.8117083652661155,0,8.910000000000002,1143,1,1,madislemsalu_facebook-ad-campaign
3,0,0,0,5,7,1,1,0,csv,1,0,0,utf-8,0,0,1,8,8,64,0.20060935539757452,0.019025892957127886,0.09152279108668379,24.84375,0.0,0.0,0.0,0.0,0.0,0.803930005749936,0.0,0.8038813615620196,0,2.056,16739,4,4,adaoduque_campeonato-brasileiro-de-futebol
10,0,0,0,3,12,1,1,0,csv,1,0,0,utf-8,0,0,1,13,13,169,0.5,0.005581235028530452,0.7662305295950156,131.88165680473372,0.0,0.0,0.0,0.0,0.0,0.6526852201033461,0.0,0.6526200885854835,0,0.364,16050,4,4,adaoduque_campeonato-brasileiro-de-futebol
4,0,0,0,12,14,2,1,0,csv,1,0,0,utf-8,0,0,1,16,16,256,0.6145171339563863,0.014176064300269273,0.7228660436137072,83.16796875,0.0,0.0,0.0,0.0,0.0,0.871502059868046,0.0,0.8713480216604911,0,21.023999999999997,8025,4,4,adaoduque_campeonato-brasileiro-de-futebol
2,0,0,0,4,5,1,1,0,csv,1,0,0,utf-8,0,0,1,6,6,36,0.39005760080140245,0.03725141551783592,0.878412221387428,194.86111111111111,0.0,0.0,0.0,0.0,0.0,0.8509709456650857,0.0,0.8508036286452985,0,1.338,7986,4,4,adaoduque_campeonato-brasileiro-de-futebol
0,0,0,0,2,1,1,1,0,csv,1,0,0,utf-8,1,0,0,2,2,4,0.964878805669714,0.00012580726327266628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333416350141016,0.0,0.833324161609023,0,0.046,47692,1,1,andrewmvd_cyberbullying-classification
1,0,0,0,11,6,6,1,0,csv,1,0,0,utf-8,0,0,1,12,12,144,0.8157359399404113,0.03128221845226485,0.3945724991484047,29.909722222222218,0.0,0.0,0.0,0.0,0.0,0.8188302645035438,0.0,0.8187355947021459,0,18.767999999999994,8807,1,1,shivamb_netflix-shows
1,0,0,0,3,0,4,1,0,csv,1,0,0,utf-8,0,0,0,4,4,16,0.9962523422860712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6719999999999999,4803,2,2,tmdb_tmdb-movie-metadata
5,2,0,1,12,7,13,1,0,csv,1,0,0,utf-8,0,0,1,20,20,400,0.8138914775665034,0.05104146177868457,0.6891526129502394,9.855,144.78789120549843,1.1084688072403501,28.51110904539292,1.4971873530898105,0.2857142857142857,0.5989688126336196,0.008313349057142858,0.598844093230043,0,14.939999999999998,4803,2,2,tmdb_tmdb-movie-metadata
3,1,0,0,3,4,3,1,0,csv,1,0,0,utf-8,0,0,0,7,7,49,0.5727272727272728,0.030454545454545453,0.0,0.0,0.012856603305785126,-0.3745064211525982,0.855765632935301,0.02508371647509586,0.25,0.7998973339956946,0.0055,0.7984429752066114,0,3.1054545454545455,550,1,1,sootersaalu_amazon-top-50-bestselling-books-2009-2019
11,0,0,0,3,1,13,1,1,csv,1,0,0,latin1,0,0,0,14,14,196,0.6646153846153846,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481632653061224,0.0,0.8311999999999999,0,2.5200000000000005,50,1,1,leonardopena_top50spotify2019
7,0,0,0,18,16,9,1,9,csv,1,0,0,utf-8,0,0,1,25,25,625,0.7455415942258048,0.4210430355167198,1.0,0.47999999999999976,0.0,0.0,0.0,0.0,0.0,0.5405595749442498,0.0,0.46861774386053273,0,27.82335907335907,38,3,3,mylesoneill_game-of-thrones
11,0,0,0,2,11,2,1,0,csv,1,0,0,utf-8,0,0,1,13,13,169,0.6181832454615823,0.014734715839026242,0.7589967284623773,12.461538461538462,0.0,0.0,0.0,0.0,0.0,0.5647146661406616,0.0,0.563789253954053,0,1.0927947598253276,917,3,3,mylesoneill_game-of-thrones
22,3,0,0,8,22,11,1,1,csv,1,0,0,utf-8,0,0,1,33,33,1089,0.6350020610168942,0.037203054935125,1.0,20.302112029384755,0.008846113224489674,0.1478636040585275,0.5377692628868834,0.01893485714285712,0.12,0.468426184287498,0.013479674238026403,0.465550108609432,0,41.94523044861165,1946,3,3,mylesoneill_game-of-thrones
8,0,0,0,3,8,3,1,4,csv,1,0,0,utf-8,0,0,1,11,11,121,1.0,0.0027059260763419393,0.4389910667367315,34.578512396694215,0.0,0.0,0.0,0.0,0.0,0.497946533015342,0.0,0.497886769579273,0,0.46199999999999997,9515,1,1,ruchi798_movies-on-netflix-prime-video-hulu-and-disney
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7,7,google_google-landmarks-dataset
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7,7,google_google-landmarks-dataset
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7,7,google_google-landmarks-dataset
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7,7,google_google-landmarks-dataset
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7,7,google_google-landmarks-dataset
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7,7,google_google-landmarks-dataset
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7,7,google_google-landmarks-dataset
5,0,0,0,0,1,4,1,1,csv,1,0,0,utf-8,0,0,0,5,5,25,0.8122209821428571,0.14508928571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897221667996807,0.0,0.9886175661670898,0,0.6138392857142857,896,1,1,surajjha101_stores-area-and-sales-data
1,0,0,0,4,2,3,1,0,csv,1,0,0,utf-8,0,0,1,5,5,25,0.6982349720191733,0.035288749501934426,0.12567961851390086,391.12,0.0,0.0,0.0,0.0,0.0,0.5548770244327454,0.0,0.5548698924289547,0,7.595,77801,2,2,victorsoeiro_netflix-tv-shows-and-movies
4,3,0,0,8,8,7,1,0,csv,1,0,0,utf-8,0,0,1,15,15,225,0.8371005185129787,0.028086410447598138,0.7150427350427351,36.29777777777779,953.3186756615909,1.969343047371466,44.59348717611224,0.897047914635913,0.42857142857142855,0.8290572351028692,0.010707311128044572,0.8288744551963684,0,30.84,5850,2,2,victorsoeiro_netflix-tv-shows-and-movies
1,0,0,0,5,1,5,1,3,csv,1,0,0,utf-8,0,0,1,6,6,36,0.9851851851851852,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,27,9,9,johnharshith_hollywood-theatrical-market-synopsis-1995-to-2021
1,0,0,0,7,3,5,1,1,csv,1,0,0,utf-8,0,0,1,8,8,64,1.0,0.17746913580246915,0.1111111111111111,0.046875,0.0,0.0,0.0,0.0,0.0,0.595906106775672,0.0,0.5730024005486969,0,0.0,27,9,9,johnharshith_hollywood-theatrical-market-synopsis-1995-to-2021
1,0,0,0,5,6,0,1,1,csv,1,0,0,utf-8,0,1,1,6,6,36,0.0,1.0,0.1,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.888888888888889,0,0.0,10,9,9,johnharshith_hollywood-theatrical-market-synopsis-1995-to-2021
2,0,0,0,4,6,0,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0,0.0,10,9,9,johnharshith_hollywood-theatrical-market-synopsis-1995-to-2021
1,0,0,0,5,6,0,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0,0.0,10,9,9,johnharshith_hollywood-theatrical-market-synopsis-1995-to-2021
1,0,0,0,5,6,0,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.0,0.9791666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940476190476191,0.0,0.8697916666666666,0,0.0,8,9,9,johnharshith_hollywood-theatrical-market-synopsis-1995-to-2021
1,0,0,0,5,6,0,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0,0.0,10,9,9,johnharshith_hollywood-theatrical-market-synopsis-1995-to-2021
1,0,0,0,5,6,0,1,2,csv,1,0,0,utf-8,0,0,0,6,6,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8571428571428573,0,0.0,7,9,9,johnharshith_hollywood-theatrical-market-synopsis-1995-to-2021
9,0,0,0,1,2,8,1,2,csv,1,0,0,utf-8,0,0,1,10,10,100,0.6435185185185186,0.6851851851851851,1.0,0.27,0.0,0.0,0.0,0.0,0.0,0.45014245014245013,0.0,0.4334705075445816,0,0.37037037037037035,27,9,9,johnharshith_hollywood-theatrical-market-synopsis-1995-to-2021
2,0,0,0,7,7,2,1,0,csv,1,0,0,utf-8,0,0,1,9,9,81,0.9941176470588236,0.04707426277597653,0.00392156862745098,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.6875014373493944,0.0,0.6848035893314605,0,3.6,255,1,1,nehaprabhavalkar_indian-food-101
10,0,0,0,1,0,11,1,1,csv,1,0,0,utf-8,0,0,1,11,11,121,1.0,0.0,0.10256410256410256,0.19008264462809918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.35256410256410253,156,1,1,PromptCloudHQ_world-happiness-report-2019
6,9,0,0,2,4,13,1,2,csv,1,0,0,utf-8,0,0,0,17,17,289,0.6580221959498112,0.002478929102627665,0.0,0.0,48.4144802843002,0.3218740047202011,1.4391201922841728,1.388844009592584,0.6,0.500905989564889,0.022039686666666666,0.5006576474778464,0,1.904,2017,1,1,geomack_spotifyclassification
5,2,0,0,5,4,8,1,1,csv,1,0,0,utf-8,0,0,1,12,12,144,0.8470607798165137,0.06243589743589743,0.162,1.3333333333333333,1521.4229011735492,0.26371819532870483,1.6928156913013213,6.008884159955874,0.2857142857142857,0.9483966883378647,0.021291428571428572,0.9474314663598506,0,15.395999999999997,1000,1,1,PromptCloudHQ_imdb-data
12,0,0,0,3,11,4,1,2,csv,1,0,0,latin1,0,0,0,15,15,225,0.6281094527363184,0.10025629428614503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918307886721632,0.0,0.9167849880703526,0,3.8059701492537314,603,1,1,leonardopena_top-spotify-songs-from-20102019-by-year
8,0,0,0,4,9,3,1,3,csv,1,0,0,utf-8,0,0,1,12,12,144,1.0,0.005698621619977829,0.40257078986587186,21.45138888888889,0.0,0.0,0.0,0.0,0.0,0.5652814561358043,0.0,0.56516168507355,0,0.42000000000000004,5368,1,1,ruchi798_tv-shows-on-netflix-prime-video-hulu-and-disney
5,1,0,0,9,8,7,1,1,csv,1,0,0,utf-8,0,0,1,15,15,225,0.5827214225485641,0.030218484189560548,0.2930359937402191,10.99111111111111,0.15642194401999246,-0.10071917748256276,0.14853984844755405,0.1006135817788008,0.16666666666666666,0.8558009739445737,0.0018333333333333333,0.8556829060392648,0,9.780000000000001,7668,1,1,danielgrijalvas_movies
3,0,0,0,6,5,4,1,1,csv,1,0,0,utf-8,0,0,0,9,9,81,0.8579514580691904,0.006230755297953269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6377594376150089,0.0,0.6376439224116736,0,2.6909999999999994,5521,1,1,googleai_musiccaps
14,2,0,0,12,18,10,1,0,csv,1,0,0,utf-8,1,0,1,28,28,784,0.7845915859550019,0.08216156433583222,0.25540352964505253,3.443877551020408,0.19898527758688284,0.5403635842657312,5.718087368988389,0.0447684468695465,0.125,0.7918985689102455,0.001275,0.7917386652174261,0,35.924,5043,1,1,carolzhangdc_imdb-5000-movie-dataset
2,1,0,0,13,5,11,1,1,csv,1,0,0,utf-8,0,0,1,16,16,256,0.8244884585931517,0.06990612978437885,0.286,1.66796875,0.025273170000000008,0.33847945696088266,0.4731931265658365,0.06679588980423426,0.3333333333333333,0.9295200749300901,0.012333333333333333,0.9285358463612736,0,31.648000000000003,1000,1,1,harshitshankhdhar_imdb-dataset-of-top-1000-movies-and-tv-shows
4,9,0,0,3,3,13,1,0,csv,1,0,0,utf-8,0,0,0,16,16,256,0.9038461538461539,0.056666666666666664,0.0,0.0,63.39971922027328,1.0851946435690472,7.92851394910357,1.9518547130512818,0.6923076923076923,0.49380471380471375,0.11688446153846153,0.4888666666666668,0,2.08,100,1,1,nadintamer_top-spotify-tracks-of-2018
3,3,0,0,1,0,7,1,0,csv,1,0,0,utf-8,0,0,0,7,7,49,0.7758241758241758,0.0,0.0,0.0,4.6415671558185405,-0.1041494456788264,0.9047870558326898,0.7927108333333331,0.5,0.0,0.08923333333333333,0.0,0,0.0,65,2,2,prasertk_netflix-subscription-price-in-different-countries
3,3,0,0,2,0,8,1,1,csv,1,0,0,utf-8,0,0,0,8,8,64,0.8038461538461539,0.0,0.0,0.0,4.6415671558185405,-0.10414944567882656,0.9047870558326907,0.7927108333333331,0.5,0.0,0.08923333333333333,0.0,0,0.0,65,2,2,prasertk_netflix-subscription-price-in-different-countries
