n_int_features,n_float_features,n_string_features,n_datetime_features,n_unknown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,file_type,is_file_structured,is_file_semi_structured,is_file_unstructured,encoding,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,profiler_sample_size,num_total_files,num_sample_files,ref_no_slash
6,0,0,0,2,8,0,1,0,csv,1,0,0,utf-8,1,0,0,8,8,64,0.0,0.0014329062710721511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5447159147118722,0.0,0.544532261335368,0,0.0,2966,1,1,tejashvi14_engineering-placements-prediction
217,63,0,0,22,102,200,1,6,csv,1,0,0,utf-8,0,0,1,302,302,91204,0.4682957750522563,0.15326313432360172,1.0,4.174323494583572,5.942968869053478e14,0.1920602797696111,2.0794911820971103,231199.56056111245,0.225,0.7907314605783526,0.017203338315370003,0.7887506411075634,0,1398.7566999356668,1861,2,2,ndalziel_massachusetts-public-schools-data
0,0,0,0,4,2,2,1,0,csv,1,0,0,utf-8,0,0,0,4,4,16,0.6870860927152318,0.05794701986754967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7241644848298168,0.0,0.7217665891846851,0,0.013245033112582781,302,2,2,ndalziel_massachusetts-public-schools-data
2,29,0,0,0,2,29,1,1,csv,1,0,0,utf-8,1,0,0,31,31,961,0.9496032582500216,0.05752843153433729,0.0,0.0,2019.0510041512891,-0.04762290424210472,134.6836068664388,1.1060084941928134,0.9354838709677419,0.49937386058969097,0.008835534634203415,0.4993721072133333,0,26.194999999999993,284807,1,1,mlg-ulb_creditcardfraud
5,0,0,1,10,7,9,1,0,csv,1,0,0,utf-8,0,0,1,16,16,256,0.5878486556324419,0.040343575604454736,0.03170176854773611,5.0625,0.0,0.0,0.0,0.0,0.0,0.5539835331260085,0.0,0.553969982001171,0,31.519999999999996,40881,10,10,datasnaek_youtube-new
5,0,0,1,10,8,8,1,0,csv,1,0,0,utf-8,0,0,1,16,16,256,0.6828200059741159,0.058155594835806276,0.03809990205680705,6.078125,0.0,0.0,0.0,0.0,0.0,0.6106139427325648,0.0,0.6105989910632608,0,29.487999999999992,40840,10,10,datasnaek_youtube-new
5,0,0,1,10,8,8,1,0,csv,1,0,0,utf-8,0,0,1,16,16,256,0.6839366953720946,0.05057521363323838,0.0715303015420882,11.37890625,0.0,0.0,0.0,0.0,0.0,0.617150308337636,0.0,0.6171351538756729,0,28.063999999999982,40724,10,10,datasnaek_youtube-new
5,0,0,1,10,12,4,1,0,csv,1,0,0,utf-8,1,0,1,16,16,256,0.6155501593175043,0.0468955616571796,0.015906054065165997,2.41796875,0.0,0.0,0.0,0.0,0.0,0.7366393397275791,0.0,0.736620376172841,0,35.951999999999984,38916,10,10,datasnaek_youtube-new
5,0,0,1,10,8,8,1,0,csv,1,0,0,utf-8,1,0,1,16,16,256,0.46964805812112564,0.042701863354037264,0.01501927607624759,2.19140625,0.0,0.0,0.0,0.0,0.0,0.6056273748211205,0.0,0.6056111607663397,0,31.503999999999994,37352,10,10,datasnaek_youtube-new
5,0,0,1,10,7,9,1,0,csv,1,0,0,latin1,1,0,1,16,16,256,0.5195535809191311,0.02869254703781819,0.10349364128051454,8.296875,0.0,0.0,0.0,0.0,0.0,0.5806152706214578,0.0,0.5805869796663871,0,23.807999999999993,20523,10,10,datasnaek_youtube-new
5,0,0,1,10,8,8,1,0,csv,1,0,0,latin1,1,0,1,16,16,256,0.46766235778897514,0.03990438857870224,0.09150345705441607,12.35546875,0.0,0.0,0.0,0.0,0.0,0.615581724138966,0.0,0.6155639157748162,0,23.263999999999992,34567,10,10,datasnaek_youtube-new
5,0,0,1,10,8,8,1,0,csv,1,0,0,latin1,1,0,1,16,16,256,0.7368621414353944,0.05317235667845047,0.10442263479271217,16.5,0.0,0.0,0.0,0.0,0.0,0.607153072225613,0.0,0.6071380626320305,0,31.199999999999985,40451,10,10,datasnaek_youtube-new
5,0,0,1,10,8,8,1,0,csv,1,0,0,latin1,1,0,1,16,16,256,0.7608982797711047,0.05870909938879207,0.06048258425587275,9.625,0.0,0.0,0.0,0.0,0.0,0.6201712916138082,0.0,0.6201560685771493,0,26.60799999999999,40739,10,10,datasnaek_youtube-new
5,0,0,1,10,12,4,1,0,csv,1,0,0,utf-8,1,0,1,16,16,256,0.5654411585142494,0.08326371163823217,0.014115118806320057,2.2578125,0.0,0.0,0.0,0.0,0.0,0.7422586446891127,0.0,0.7422404891420534,0,33.19999999999998,40949,10,10,datasnaek_youtube-new
0,1,0,0,12,10,3,1,0,csv,1,0,0,utf-8,1,0,1,13,13,169,0.568708033927599,0.020268466033625372,0.13661101374411955,8.798816568047338,0.2888015705005462,0.5955413598639158,65.95891881743069,0.20519782125474254,1.0,0.7198830307860222,0.01,0.7198152829493093,0,3.587999999999999,10841,2,2,lava18_google-play-store-apps
0,2,0,0,3,4,1,1,1,csv,1,0,0,utf-8,1,0,1,5,5,25,0.7479627007240762,0.07020913676376261,0.417886305311455,4298.280000000001,0.09549038391028282,-0.20545507669444477,0.18195112371110955,0.17008709873644673,1.0,0.8678544550528222,0.16835935782914324,0.8678340569124463,0,0.7,64295,2,2,lava18_google-play-store-apps
3,0,0,0,11,10,4,1,1,csv,1,0,0,utf-8,0,0,1,14,14,196,0.8119629066080138,0.015333188033752942,0.82775388355864,1044.6530612244899,0.0,0.0,0.0,0.0,0.0,0.9107710729494141,0.0,0.9107624323082126,0,25.858000000000004,129971,2,2,zynicide_wine-reviews
3,0,0,0,8,8,3,1,1,csv,1,0,0,utf-8,0,0,1,11,11,121,0.646403208420923,0.01481257383133993,0.7400053004704168,1441.9586776859503,0.0,0.0,0.0,0.0,0.0,0.9213480700152441,0.0,0.9213406632900097,0,5.203,150930,2,2,zynicide_wine-reviews
3,0,0,0,10,10,3,1,1,csv,1,0,0,utf-8,0,0,1,13,13,169,1.0,0.02103184702385658,0.9944895591647331,94.49112426035505,0.0,0.0,0.0,0.0,0.0,0.6611833807581008,0.0,0.6606497341764137,0,1.573,6896,2,2,fivethirtyeight_fivethirtyeight-comic-characters-dataset
3,0,0,0,10,10,3,1,1,csv,1,0,0,utf-8,0,0,1,13,13,169,1.0,0.015499654292618906,0.9964582315583781,239.5384615384615,0.0,0.0,0.0,0.0,0.0,0.6835491190303955,0.0,0.6830296381049241,0,2.626,16376,2,2,fivethirtyeight_fivethirtyeight-comic-characters-dataset
2,9,0,1,2,6,8,1,1,csv,1,0,0,utf-8,0,0,0,14,14,196,0.8370390158364842,0.0049409100042011435,0.0,0.0,1.5070007102770127e12,7.2331334140597106,88.57894420609426,17658.823942431034,0.8181818181818182,0.8594098213865804,0.03262228026636363,0.8593627278569954,0,0.0,18249,1,1,neuromusic_avocado-prices
1,4,0,0,1,3,3,1,2,csv,1,0,0,utf-8,0,0,0,6,6,36,0.5066666666666667,0.10666666666666667,0.0,0.0,0.9077658666666666,0.05336005096728802,-0.6125459191625373,0.5780934920634919,0.8,0.8426547352721849,0.08020000000000001,0.837037037037037,0,0.0,150,2,2,uciml_iris
1,7,0,0,0,5,3,1,1,csv,1,0,0,utf-8,0,0,1,8,8,64,0.8768810407405897,0.06478528608131806,0.950958,52005.515625,37807.26882250718,4.290964922755474,182.66253688882975,8.975075890475631,0.875,0.9976898757019734,0.033842870927875,0.997649188540928,0,0.10400000000000001,500000,1,1,mczielinski_bitcoin-historical-data
1,0,0,0,2,0,3,1,0,csv,1,0,0,utf-8,1,0,0,3,3,9,0.975752778022107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.156,45476,7,7,rounakbanik_the-movies-dataset
1,0,0,0,1,0,2,1,0,csv,1,0,0,utf-8,1,0,0,2,2,4,0.7693078265365475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.104,46419,7,7,rounakbanik_the-movies-dataset
3,0,0,0,0,0,3,1,1,csv,1,0,0,utf-8,0,0,1,3,3,9,0.9997808171137997,0.0,0.004777174268699692,24.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.152,45843,7,7,rounakbanik_the-movies-dataset
3,0,0,0,0,0,3,1,1,csv,1,0,0,utf-8,0,0,1,3,3,9,1.0,0.0,0.0014246575342465753,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.774,9125,7,7,rounakbanik_the-movies-dataset
3,1,0,0,20,12,12,1,0,csv,1,0,0,utf-8,1,0,1,24,24,576,0.8398775941711222,0.034559998654290054,0.9847578410240619,183.28472222222226,0.9256314336121505,-0.37973498412534423,0.6249988035474408,0.2245233130648972,0.25,0.5517267285135125,0.0035,0.5517145820158568,0,28.272000000000002,45466,7,7,rounakbanik_the-movies-dataset
3,1,0,0,0,3,1,1,1,csv,1,0,0,utf-8,0,0,0,4,4,16,0.823584,0.013814666666666668,0.0,0.0,0.2663720950240001,-0.16620269363297477,0.056909833710588664,0.12544502992436873,0.25,0.9437080902055137,0.0023,0.9437062027893871,0,2.004,500000,7,7,rounakbanik_the-movies-dataset
3,1,0,0,0,3,1,1,1,csv,1,0,0,utf-8,0,0,0,4,4,16,0.781378744850206,0.03248870045198192,0.0,0.0,0.279872116107916,-0.166902539024611,0.02208314525330779,0.24885398534819012,0.25,0.9409296541950907,0.0025,0.9409202452749099,0,2.416,100004,7,7,rounakbanik_the-movies-dataset
7,3,0,1,5,10,6,1,1,csv,1,0,0,utf-8,0,0,1,16,16,256,0.6118417287048206,0.010673850650465576,0.20615604867573373,78.69921875,0.2828916468817182,0.4651397749637515,4.7657561945070075,0.06710286813046358,0.3,0.8252321433303255,0.0034050500999999998,0.8252142151877789,0,13.152000000000001,48895,1,1,dgomonov_new-york-city-airbnb-open-data
1,0,0,0,4,3,2,1,0,csv,1,0,0,utf-8,0,0,0,5,5,25,0.9831809816876338,0.06415864683581218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9167498539280272,0.0,0.9167406348950445,0,0.9199999999999999,99441,9,9,olistbr_brazilian-ecommerce
1,2,0,0,2,3,2,1,0,csv,1,0,0,utf-8,1,0,0,5,5,25,0.663338,0.005678666666666666,0.0,0.0,1.2929222364533628,0.8303634014383414,14.822431871121589,0.1713131896378239,0.6666666666666666,0.7382047599935201,0.012471467145687374,0.7382032835840122,0,1.2899999999999996,500000,9,9,olistbr_brazilian-ecommerce
0,0,0,5,3,2,6,1,0,csv,1,0,0,utf-8,0,0,1,8,8,64,0.9549003304891609,0.0023481260244768254,0.02996751842801259,76.6875,0.0,0.0,0.0,0.0,0.0,0.5276896245021739,0.0,0.5276843179422591,0,0.0,99441,9,9,olistbr_brazilian-ecommerce
1,2,0,1,3,4,3,1,1,csv,1,0,0,utf-8,0,0,0,7,7,49,0.6655866252404201,0.035692410119840215,0.0,0.0,11323.653472846267,4.520965760911557,60.20280919744846,15.202321345876392,0.6666666666666666,0.803374253600391,0.010947633333333333,0.8033671220047292,0,0.014,112650,9,9,olistbr_brazilian-ecommerce
2,1,0,0,2,3,2,1,0,csv,1,0,0,utf-8,0,0,0,5,5,25,0.6185482163140366,0.00018610143169756595,0.0,0.0,15767.737491436013,3.084625303395031,80.60558173020571,17.165874911478934,0.3333333333333333,0.40160925137142905,0.005813566666666666,0.40160538550642927,0,0.005,103886,9,9,olistbr_brazilian-ecommerce
1,0,0,2,4,2,5,1,0,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8500610371046682,0.0032300653067806177,0.9008909134886721,2977.918367346939,0.0,0.0,0.0,0.0,0.0,0.8026626761540816,0.0,0.8026545867535728,0,0.24500000000000002,99224,9,9,olistbr_brazilian-ecommerce
7,0,0,0,2,8,1,1,0,csv,1,0,0,utf-8,0,0,1,9,9,81,1.0,0.02153562080325124,0.018542684592273376,30.22222222222222,0.0,0.0,0.0,0.0,0.0,0.9288947530014492,0.0,0.9288663049356986,0,0.009000000000000001,32951,9,9,olistbr_brazilian-ecommerce
1,0,0,0,3,2,2,1,0,csv,1,0,0,utf-8,0,0,0,4,4,16,0.862843295638126,0.1024232633279483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7795491403968074,0.0,0.7792972666842466,0,0.844,3095,9,9,olistbr_brazilian-ecommerce
0,0,0,0,2,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,71,9,9,olistbr_brazilian-ecommerce
68,9,0,1,57,103,32,1,1,csv,1,0,0,latin1,0,0,1,135,135,18225,0.47427753200489003,0.012345378086428715,1.0,760.1654869684497,1.6959571763465883e13,-0.38335221649112616,3118.5817829882094,2.918827735021783,0.11688311688311688,0.6018049210438854,0.01141538691025974,0.6013290745161894,0,449.48200520833325,181691,1,1,START-UMD_gtd
2,2,0,0,17,18,3,1,0,csv,1,0,0,utf-8,0,0,1,21,21,441,0.7178860680889176,0.0009307902251250255,0.001561834445548772,0.024943310657596373,1284606.7484245978,0.18523997365245543,-0.3724265496311871,311.86691699561385,0.25,0.5612103619020233,0.01579825,0.5611306784770762,0,0.021,7043,1,1,blastchar_telco-customer-churn
26,0,0,0,9,31,4,1,4,csv,1,0,0,utf-8,0,0,0,35,35,1225,0.8727891156462584,0.008207153829273643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6344149957134745,0.0,0.6339834208864586,0,10.254999999999999,1470,1,1,pavansubhasht_ibm-hr-analytics-attrition-dataset
0,2,0,1,4,7,0,1,0,csv,1,0,0,utf-8,0,0,1,7,7,49,0.0,0.02328166232290696,0.042392,865.1428571428571,55.43764108896893,0.9988836416788746,7.0080194966513325,3.664040105647196,1.0,0.9855677875492105,0.0944626961180638,0.9855657911260162,0,0.7210000000000001,500000,5,5,berkeleyearth_climate-change-earth-surface-temperature-data
0,2,0,1,1,4,0,1,0,csv,1,0,0,utf-8,0,0,1,4,4,16,0.0,0.04231268504132972,0.057444,3544.0625,60.55356993582716,1.0298302958320507,7.876968650880453,3.0942195709341234,1.0,0.9984640975759067,0.0886498549595546,0.9984620405562668,0,0.56,500000,5,5,berkeleyearth_climate-change-earth-surface-temperature-data
0,2,0,1,4,6,1,1,0,csv,1,0,0,utf-8,0,0,1,7,7,49,0.229508053029473,0.007038911724020364,0.04599940629742826,449.06122448979596,50.727933393006346,0.9874582035592295,7.370078943763177,3.213644931040819,1.0,0.9813951824530475,0.09492848482177281,0.9813910456600321,0,0.7140000000000001,239177,5,5,berkeleyearth_climate-change-earth-surface-temperature-data
0,2,0,1,2,5,0,1,1,csv,1,0,0,utf-8,0,0,1,5,5,25,0.0,0.04102939826428976,0.042006,1680.2400000000002,97.27513494500903,0.5180359911403232,1.2279187414931527,5.297057335237131,1.0,0.9500946758811486,0.09040751000097572,0.9500927406244217,0,0.7949999999999999,500000,5,5,berkeleyearth_climate-change-earth-surface-temperature-data
0,8,0,1,0,1,8,1,1,csv,1,0,0,utf-8,0,0,1,9,9,81,0.7325488273850118,0.14759036144578314,0.37593984962406013,89.1851851851852,7.297952774987135,0.9645548378626702,1.7575059795961918,1.7735787108531726,1.0,0.9910652151549443,0.27066365802033515,0.9905676924565712,0,3.69,3192,5,5,berkeleyearth_climate-change-earth-surface-temperature-data
5,0,0,0,5,5,5,1,1,csv,1,0,0,utf-8,0,0,1,10,10,100,0.6217082985558227,0.027522,0.000182,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.7868577273938547,0.0,0.7868561536785614,0,17.096006006006004,500000,2,2,snap_amazon-fine-food-reviews
4,1,0,0,10,13,2,1,1,csv,1,0,0,utf-8,1,0,1,15,15,225,0.4985006417917054,0.0008178865951690821,0.8886786467785007,1617.1244444444446,41.17293785977241,0.15943265697057285,0.40348912845845747,1.8164054216400296,0.2,0.849192178448698,0.000976985227266304,0.8491877744105341,0,8.490000000000002,271116,2,2,heesoo37_120-years-of-olympic-history-athletes-and-results
0,0,0,0,3,0,3,1,1,csv,1,0,0,utf-8,0,0,1,3,3,9,0.9691629955947136,0.0,0.9217391304347826,23.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07929515418502203,230,2,2,heesoo37_120-years-of-olympic-history-athletes-and-results
9,4,0,0,2,1,14,1,1,csv,1,0,0,utf-8,0,0,0,15,15,225,0.812070282658518,0.03208556149732621,0.0,0.0,NaN,NaN,NaN,2.019049268785923,0.3076923076923077,0.7896038180668161,0.07428584615384616,0.7853813377562986,0,11.22994652406417,187,6,6,imdevskp_corona-virus-report
4,2,0,1,3,9,1,1,1,csv,1,0,0,utf-8,0,0,1,10,10,100,0.22134588734001792,0.047673070478157296,0.7011494252873564,344.04,930.764037775543,-0.097739917206306,-0.1607880740709473,11.7281411,0.3333333333333333,0.9282613471573568,0.016541827919312635,0.9282371843514482,0,2.4499999999999997,49068,6,6,imdevskp_corona-virus-report
8,3,0,1,0,0,12,1,5,csv,1,0,0,utf-8,0,0,0,12,12,144,0.9246453900709221,0.0,0.0,0.0,70.0312294330528,0.22242877111325796,0.6820086425740789,1.9697484848484847,0.2727272727272727,0.0,0.030692727272727274,0.0,0,22.72340425531915,188,6,6,imdevskp_corona-virus-report
7,0,0,1,2,7,3,1,1,csv,1,0,0,utf-8,0,0,0,10,10,100,0.2543046232032465,0.039700599775693644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7983656954469744,0.0,0.7983429862168219,0,1.8200000000000003,35156,6,6,imdevskp_corona-virus-report
5,2,0,1,6,14,0,1,1,csv,1,0,0,utf-8,0,0,1,14,14,196,0.0,0.003955358848552455,0.004776,12.183673469387754,78.92647776778783,0.05437517881770632,3.198116330515382,1.6578222945607375,0.2857142857142857,0.6628066990802904,0.012635606196399071,0.6628053727834085,0,10.514,500000,6,6,imdevskp_corona-virus-report
12,1,0,0,3,5,11,1,4,csv,1,0,0,utf-8,0,0,1,16,16,256,0.8892261264717516,0.6122909698996655,0.9856459330143541,3.19921875,2342.0164821642024,0.23960552540435712,0.9266906647269745,1.925124307692306,0.07692307692307693,0.9156250951867488,0.014246153846153846,0.7306753012177344,0,2.909090909090909,209,6,6,imdevskp_corona-virus-report
3,11,0,1,32,37,10,1,2,csv,1,0,0,utf-8,0,0,1,47,47,2209,0.6280835953284148,0.008847118427898449,0.750058,385.5210502489815,108.03087892402606,6.240980023682428,518.137012234054,4.093987534348285,0.7857142857142857,0.4666658211120085,0.026806347763648975,0.46666473231774575,0,64.014,500000,1,1,sobhanmoosavi_us-accidents
5,4,0,0,0,7,2,1,1,csv,1,0,0,utf-8,0,0,0,9,9,81,0.71,0.05821428571428571,0.0,0.0,0.24349838020833328,-0.08879777044972333,-0.24648007008519254,0.17147244740499043,0.4444444444444444,0.8399659863945578,0.03242222222222222,0.8378660714285712,0,0.29250000000000004,400,2,2,mohansacharya_graduate-admissions
5,4,0,0,0,7,2,1,1,csv,1,0,0,utf-8,0,0,0,9,9,81,0.6839999999999999,0.046857142857142854,0.0,0.0,0.24664618875555558,-0.07652968715726388,-0.27674717629263706,0.1734799989006533,0.4444444444444444,0.840509590609791,0.028366666666666665,0.8388285714285715,0,0.324,500,2,2,mohansacharya_graduate-admissions
5,1,0,0,1,7,0,1,0,csv,1,0,0,utf-8,0,0,0,7,7,49,0.0,0.002063983488132095,0.0,0.0,3.7383350939257034,0.04072457657355088,-0.19966048580842077,0.618099537037037,0.16666666666666666,0.8467040935139042,0.003533333333333333,0.8466555495342278,0,0.672,17442,1,1,muratkokludataset_acoustic-extinguisher-fire-dataset
3,0,0,0,28,19,12,1,1,csv,1,0,0,utf-8,0,0,1,31,31,961,0.7810471371230977,0.05386297272020031,1.0,2.2486992715920913,0.0,0.0,0.0,0.0,0.0,0.5316785961125742,0.0,0.5280351601112718,0,9.125435266804118,247,7,7,kaggle_world-development-indicators
0,0,0,0,3,3,0,1,0,csv,1,0,0,utf-8,0,0,0,3,3,9,0.0,0.06224692883124013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9635600129661079,0.0,0.9633616271285602,0,0.03900000000000001,4857,7,7,kaggle_world-development-indicators
0,0,0,0,4,4,0,1,0,csv,1,0,0,utf-8,0,0,0,4,4,16,0.0,0.0400485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982627821973644,0.0,0.9826258567185505,0,1.06,500000,7,7,kaggle_world-development-indicators
1,1,0,0,4,5,1,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.748392,0.0007384,0.0,0.0,4.121169418808262e25,24.871875251615425,1576.759527176235,1855551989.1614656,0.5,0.9787141928571857,0.054369770833760864,0.9787122354288,0,1.284,500000,7,7,kaggle_world-development-indicators
0,0,0,0,20,12,8,1,6,csv,1,0,0,utf-8,0,0,1,20,20,400,0.637293389038454,0.357037533468137,1.0,34.6025,0.0,0.0,0.0,0.0,0.0,0.41030150020675205,0.0,0.39754189012044633,0,0.4000000000000001,1345,7,7,kaggle_world-development-indicators
0,0,0,0,3,3,0,1,1,csv,1,0,0,utf-8,0,0,0,3,3,9,0.0,0.13369467028003615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938607085346216,0.0,0.9360634347084217,0,0.6829268292682926,369,7,7,kaggle_world-development-indicators
7,7,0,1,0,6,9,1,1,csv,1,0,0,utf-8,0,0,0,15,15,225,0.5582742316784869,0.05230496453900709,0.0,0.0,3.0730572518398995,1.6472070944621378,11.975463189769373,0.4996699273702567,0.5,0.6333714756153748,0.2710170879037022,0.6326976761732308,0,22.54787234042553,940,18,18,arashnic_fitbit
2,0,0,1,0,2,1,1,1,csv,1,0,0,utf-8,0,0,0,3,3,9,0.7808510638297872,0.03404255319148936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969031110506877,0.0,0.9680002263467631,0,2.1829787234042555,940,18,18,arashnic_fitbit
