n_int_features,n_float_features,n_string_features,n_datetime_features,n_unknown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,file_type,is_file_structured,is_file_semi_structured,is_file_unstructured,encoding,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,profiler_sample_size,num_total_files,num_sample_files,ref_no_slash
2,2,0,0,5,1,8,1,2,csv,1,0,0,latin1,0,0,1,9,9,81,0.9212328767123288,1.0,0.9863013698630136,0.8888888888888888,1188.662834639792,-0.43932955072075913,0.7727930582393606,4.995985499999998,0.5,0.0,0.07527865,0.0,0,0.1232876712328767,73,13,13,cjgdev_formula-1-race-data-19502017
3,1,0,0,1,4,1,1,1,csv,1,0,0,utf-8,0,0,1,5,5,25,1.0,0.040060396802770654,0.9984742416083289,445.0,10.260651767830987,0.8479469689530281,3.6098242637581412,0.0,0.25,0.6543611255996007,0.00525,0.6543023963655697,0,0.9049999999999999,11142,13,13,cjgdev_formula-1-race-data-19502017
1,0,0,0,5,2,4,1,1,csv,1,0,0,utf-8,0,0,1,6,6,36,0.9555288461538461,0.5576923076923077,1.0,5.777777777777778,0.0,0.0,0.0,0.0,0.0,0.3872863247863248,0.0,0.38542437130177526,0,0.5192307692307692,208,13,13,cjgdev_formula-1-race-data-19502017
5,1,0,0,2,7,1,1,1,csv,1,0,0,utf-8,0,0,1,8,8,64,1.0,0.1618070900182534,1.0,185.875,658.8272316918865,0.8308682126606168,5.390267786838301,0.8589776595675437,0.16666666666666666,0.7292364426119263,0.00485,0.7291751416332274,0,1.744,11896,13,13,cjgdev_formula-1-race-data-19502017
2,0,0,0,7,1,8,1,0,csv,1,0,0,latin1,0,0,1,9,9,81,0.9238713142458189,0.048693586698337295,0.9548693586698337,19.296296296296298,0.0,0.0,0.0,0.0,0.0,0.8973143045972304,0.0,0.8962486106487779,0,0.0748345624059131,842,13,13,cjgdev_formula-1-race-data-19502017
5,1,0,0,1,6,1,1,0,csv,1,0,0,utf-8,0,0,0,7,7,49,1.0,0.012529155897371242,0.0,0.0,138.41022642301212,0.9630650051621149,7.40620221017878,0.0,0.16666666666666666,0.8159200407230012,0.0033399999999999997,0.8158943230138441,0,0.525,31726,13,13,cjgdev_formula-1-race-data-19502017
5,0,0,0,1,6,0,1,0,csv,1,0,0,utf-8,0,0,0,6,6,36,0.0,0.05312684829037292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9854580574694999,0.0,0.9854557476197513,0,0.12,426633,13,13,cjgdev_formula-1-race-data-19502017
5,0,0,0,2,4,3,1,0,csv,1,0,0,utf-8,0,0,0,7,7,49,0.7799818695675359,0.010878259478483442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000214237721965,0.0,0.8998774433812553,0,0.224,6251,13,13,cjgdev_formula-1-race-data-19502017
6,0,0,0,3,5,4,1,0,csv,1,0,0,utf-8,0,0,1,9,9,81,0.959411247814381,0.016391697711548695,0.7102182011708356,115.07407407407406,0.0,0.0,0.0,0.0,0.0,0.9699626257508045,0.0,0.9698335727138492,0,0.045000000000000005,7516,13,13,cjgdev_formula-1-race-data-19502017
4,0,0,1,3,5,3,1,0,csv,1,0,0,utf-8,0,0,1,8,8,64,1.0,0.05596036228987715,0.7331995987963892,11.421875,0.0,0.0,0.0,0.0,0.0,0.9264619847677725,0.0,0.9251044603846041,0,0.21664994984954866,997,13,13,cjgdev_formula-1-race-data-19502017
13,1,0,0,4,14,4,1,0,csv,1,0,0,utf-8,0,0,1,18,18,324,0.9771161740632771,0.016653953428716842,0.8904823989569752,368.92283950617286,0.9594847911930414,0.2436457875587237,1.0708660903949814,0.0,0.07142857142857142,0.9234828557607033,0.0009357142857142857,0.9234119717625087,0,7.506,23777,13,13,cjgdev_formula-1-race-data-19502017
1,0,0,0,1,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,69,13,13,cjgdev_formula-1-race-data-19502017
1,0,0,0,1,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.014925373134328358,134,13,13,cjgdev_formula-1-race-data-19502017
2,2,0,0,4,5,3,1,2,csv,1,0,0,utf-8,0,0,1,8,8,64,0.7777294685990338,0.12600000000000003,0.96,1.96875,429.7603693545444,-0.0938610242283606,-0.6017607877593747,12.803401651188917,0.5,0.6443232323232324,0.064808758225,0.63788,0,0.0,100,5,5,agileteam_bigdatacertificationkr
4,0,0,1,0,1,4,1,1,csv,1,0,0,utf-8,0,0,1,5,5,25,0.9846491228070176,0.0027397260273972603,0.06301369863013699,1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.3882067760302159,0.0,0.3876749859260649,0,2.6780821917808217,730,5,5,agileteam_bigdatacertificationkr
0,0,0,0,3,2,1,1,0,csv,1,0,0,utf-8,0,0,1,3,3,9,1.0,0.6875,0.25,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.9522727272727273,0.0,0.8828124999999999,0,0.0,16,5,5,agileteam_bigdatacertificationkr
3,0,0,0,1,3,1,1,1,csv,1,0,0,utf-8,0,0,0,4,4,16,0.8461538461538461,0.48717948717948717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8589743589743589,0.0,0.7928994082840237,0,0.0,13,5,5,agileteam_bigdatacertificationkr
34,6,0,0,0,29,11,1,0,csv,1,0,0,utf-8,0,0,0,40,40,1600,0.5510587195980453,0.004558607425713198,0.0,0.0,1145.2143533142305,-0.010365968866794684,0.0861341387141154,5.091890260653072,0.15,0.7164108371190449,0.001740645,0.7163383185607782,0,35.679999999999986,9879,1,1,bobbyscience_league-of-legends-diamond-ranked-games-10-min
3,0,0,0,0,3,0,1,0,csv,1,0,0,utf-8,1,0,0,3,3,9,0.0,0.015673333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998617313946279,0.0,0.9985973415999999,0,0.024,50000,3,3,terminus7_pokemon-challenge
8,0,0,0,4,10,2,1,2,csv,1,0,0,utf-8,0,0,1,12,12,144,1.0,0.08422282608695651,0.4825,2.6875,0.0,0.0,0.0,0.0,0.0,0.8617556666520123,0.0,0.8605731675622534,0,0.49511264080100126,800,3,3,terminus7_pokemon-challenge
2,0,0,0,0,2,0,1,0,csv,1,0,0,utf-8,1,0,0,2,2,4,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987500050005,0.0,0.9986501300000031,0,0.008,10000,3,3,terminus7_pokemon-challenge
1,0,0,0,3,1,3,1,1,csv,1,0,0,utf-8,0,0,0,4,4,16,0.9728395061728395,0.014814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331232725262576,0.0,0.3287791495198903,0,0.2962962962962963,135,8,8,rtatman_lego-database
2,0,0,0,1,1,2,1,1,csv,1,0,0,utf-8,0,0,0,3,3,9,0.9995291499015495,0.00042804554404588647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020531233838348892,0.0,0.002052947617771752,0,0.75,11681,8,8,rtatman_lego-database
3,0,0,0,2,5,0,1,1,csv,1,0,0,utf-8,0,0,0,5,5,25,0.0,0.012263600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7482361114482228,0.0,0.7482346149760761,0,1.65,500000,8,8,rtatman_lego-database
2,0,0,0,1,1,2,1,1,csv,1,0,0,utf-8,0,0,0,3,3,9,0.508608573436402,0.002459592410400562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677544532640391,0.0,0.03676252352551621,0,0.6030000000000001,2846,8,8,rtatman_lego-database
1,0,0,0,2,1,2,1,0,csv,1,0,0,utf-8,0,0,0,3,3,9,0.995883507098065,0.002192898087946755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660304428624431,0.0,0.8659971250290704,0,0.9900000000000001,25993,8,8,rtatman_lego-database
1,0,0,0,1,0,2,1,1,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.24561403508771928,57,8,8,rtatman_lego-database
3,0,0,0,2,3,2,1,0,csv,1,0,0,utf-8,0,0,0,5,5,25,0.944187441103401,0.04948742111425227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9843020055635714,0.0,0.9842176825955747,0,0.42500000000000004,11673,8,8,rtatman_lego-database
2,0,0,0,1,1,2,1,1,csv,1,0,0,utf-8,0,0,1,3,3,9,0.8273615635179152,0.1550695825049702,0.18078175895765472,12.333333333333334,0.0,0.0,0.0,0.0,0.0,0.976317394438152,0.0,0.974376405582411,0,0.0244299674267101,614,8,8,rtatman_lego-database
2,3,0,0,10,3,12,1,0,csv,1,0,0,latin1,0,0,1,15,15,225,0.5934134258023597,0.05165759985121123,0.9491525423728814,2.5155555555555553,23168.391883531538,0.4195411653964286,2.0766829501037547,29.004414355666672,0.6,0.5429546347123863,0.226765684,0.5369045179702965,0,37.45834152083709,118,3,3,tobycrabtree_nfl-scores-and-betting-data
0,0,0,0,8,4,4,1,1,csv,1,0,0,utf-8,0,0,1,8,8,64,0.8068181818181819,0.11558441558441558,0.22727272727272727,0.171875,0.0,0.0,0.0,0.0,0.0,0.6921726247349349,0.0,0.6749004656959202,0,2.0,44,3,3,tobycrabtree_nfl-scores-and-betting-data
6,2,0,1,8,17,0,1,1,csv,1,0,0,utf-8,0,0,1,17,17,289,0.0,0.01506458321517947,0.9921574430304824,88.52595155709344,4.368455556658136,-0.08490526680162697,0.14885144340201806,0.6284526435838343,0.125,0.8074837942659178,0.0046125,0.807415302679185,0,8.857000000000001,13516,3,3,tobycrabtree_nfl-scores-and-betting-data
1,5,0,0,3,8,1,1,1,csv,1,0,0,latin1,0,0,1,9,9,81,0.9970986460348162,0.09931495809155384,0.20212765957446807,5.160493827160494,0.5854365420013542,5.788897734488338,60.66950380978662,0.015298080016401767,0.8333333333333334,0.797803809375096,0.07383333333333332,0.7969787198292645,0,1.3052727272727274,1034,3,3,sidtwr_videogames-sales-dataset
4,6,0,0,6,15,1,1,1,csv,1,0,0,utf-8,0,0,1,16,16,256,0.6916312735538673,0.03101121953910938,0.5917818051318858,191.95703125,0.5690947174564988,8.95372574557266,325.8655503695981,0.10341179882296944,0.6,0.8989102021373898,0.010778,0.8988341997530874,0,3.4079999999999995,16719,3,3,sidtwr_videogames-sales-dataset
2,5,0,0,3,7,3,1,2,csv,1,0,0,latin1,0,0,1,10,10,100,0.7455138662316476,0.08941256278972107,0.1761827079934747,2.16,0.20551626899960954,3.210562356900551,17.62423114701843,0.016260264611345755,0.7142857142857143,0.7285507979404618,0.06999999999999999,0.7272745096374466,0,1.22320029719122,613,3,3,sidtwr_videogames-sales-dataset
2,1,0,0,8,8,3,1,1,csv,1,0,0,utf-8,0,0,1,11,11,121,0.7321122212130388,0.06636832859769369,0.9196185286103542,11.264462809917356,6489.484306420717,-0.007869741127503712,0.7608796894447224,5.238131652661074,0.3333333333333333,0.6991373034380153,0.018706666666666667,0.6980058616083914,0,0.3409205926141883,734,2,2,claudiodavi_superhero-set
0,0,0,0,168,167,1,1,1,csv,1,0,0,utf-8,0,0,0,168,168,28224,1.0,0.002998500749625197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08565469652291505,0.0,0.08552627868704857,0,4.533733133433284,667,2,2,claudiodavi_superhero-set
60,21,0,1,37,112,7,1,41,csv,1,0,0,utf-8,0,0,1,119,119,14161,1.0,0.6293290043290044,1.0,0.021608643457382958,410.5891512193617,0.15837406839147755,0.02403408493130353,1.9991682487425702,0.25925925925925924,0.5134199134199136,0.6444432136210965,0.4588539616948708,0,367.81818181818176,11,4,4,mdabbert_ultimate-ufc-dataset
0,2,0,0,2,4,0,1,2,csv,1,0,0,utf-8,0,0,0,4,4,16,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,-3.0,0.0,1.0,0.5,0.0,0.4444444444444444,0,2.6666666666666665,9,4,4,mdabbert_ultimate-ufc-dataset
82,21,0,1,15,104,15,1,3,csv,1,0,0,utf-8,0,0,1,119,119,14161,0.32123025952512557,0.06085987491579145,1.0,10.535414165666266,266.970536655713,0.06023493971216112,2.7366149114132003,1.8344436380620017,0.20388349514563106,0.7236885511935298,0.02710906017286303,0.7220472944703773,0,337.72200000000015,4896,4,4,mdabbert_ultimate-ufc-dataset
60,21,0,1,37,119,0,1,46,csv,1,0,0,utf-8,0,0,1,119,119,14161,0.0,0.7055322128851539,1.0,0.021184944566061722,161.18805953638795,0.04176444345706819,-0.15732399877818196,1.7126278657350889,0.25925925925925924,0.5175403494731224,0.6498263852665063,0.45316228343189113,0,370.2222222222223,9,4,4,mdabbert_ultimate-ufc-dataset
6,0,0,0,22,21,7,1,2,csv,1,0,0,utf-8,0,0,1,28,28,784,0.808286951144094,0.0915897390021379,1.0,0.3635204081632653,0.0,0.0,0.0,0.0,0.0,0.5067351754618341,0.0,0.4808970015314821,0,0.48484848484848486,231,33,33,prasertk_animal-crossing-new-horizons-with-image-url
