n_int_features,n_float_features,n_string_features,n_datetime_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,is_file_structured,is_file_semi_structured,is_file_unstructured,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,ref_no_slash
0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,lequanner_automotive-researchers-at-ontario-universities
0,0,0,0,4,11,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,15,15,225,0.7146857454224864,0.27255066698672886,0.9586776859504132,2.902222222222222,0.0,0.0,0.0,0.0,0.0,0.7514480194247263,0.0,0.7249050518513238,0,7.250855009777499,vancharmlab_rrsample
0,5,0,0,17,9,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,26,26,676,0.3983739837398374,0.0740315638450502,0.0,0.0,42.754474063533635,0.9498157640936029,1.2249701123457732,2.604160357142857,1.0,0.6478774580133345,0.087044,0.644717080169367,0,10.526829268292683,ahmedsmara_automobile-from-california
0,0,0,0,13,1,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,14,14,196,0.5629179116886781,0.0022589663872158317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7719741823653641,0.0,0.7719702924840165,0,5.306,mayelab_autos-clean
0,0,0,4,22,5,1.1428571428571428,6,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,27,27,123,0.5749907725080409,1.025741808423249,0.8528225303635417,52.72942986718497,0.0,0.0,0.0,0.0,0.0,0.7561226493639124,0.0,0.7377200853348352,0,5.826700827322691,drkucko_comprehensive-events-for-m5-competition
0,0,0,0,2,9,1.0,0,0.5,0.0,0.0,0.0,0.0,0.0,11,11,121,0.3611111111111111,0.13922155688622756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4845713977450504,0.0,0.4831205851769516,0,1.3173652694610778,ashkhagan_traffic-data-city-of-bloomington
0,2,0,0,6,4,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,10,10,100,0.5041528239202657,0.01937984496124031,0.0,0.0,50.11081614567166,3.271876741716917,19.94645158658178,3.624977999999992,1.0,0.47025101513473605,0.14765,0.46868871940339135,0,1.86046511627907,vishalkumbhar1997_car-dekho-data-for-sell
0,10,0,0,22,10,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,32,32,1024,0.46069651741293527,0.07259158751696064,0.0,0.0,22751.805112842365,0.5449998401559963,0.8292569340606718,33.406349196370265,1.0,0.6235029398462234,0.45309872661008005,0.6204009351703715,0,11.46268656716418,farazshaikh581_automobile-data-cleaned
0,3,0,0,5,2,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,7,7,49,0.6379774730656219,0.010173292672068382,0.0,0.0,33465.05460636682,0.3558313349516735,-0.46383445368989035,109.65411145864591,1.0,0.8419859525966746,0.017257956666666668,0.8419836097900488,0,0.42000000000000004,pavandas_city-taxi-trip-pricing-and-distances
0,2,0,0,5,4,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,9,9,81,0.5041528239202657,0.01727574750830565,0.0,0.0,50.11081614567166,3.271876741716917,19.94645158658178,3.624977999999992,1.0,0.39396677740863784,0.14765,0.39265791768302777,0,1.584717607973422,ritikmaheshwari_car-price-prediction
0,26,0,0,22,9,1.3333333333333333,2,1.0,0.0,0.0,1.0,0.0,0.0,31,31,337,0.9983730527155051,0.27091223597344954,0.0,0.0,908124773.4689196,1.7399597583631037,90.48798431698044,33.877661021149144,1.0,0.9410817401187416,0.026044376569841803,0.9409696062429674,0,14.570000000000002,shardulnazirkar1_phone-sensor-data-while-driving-a-car
0,0,0,0,0,5,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,5,5,25,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5555555555555556,shubhamgupta11_co2-emission-of-cars
0,7,0,0,274,1,2.0,38,1.0,0.0,0.0,0.0,0.0,1.0,275,275,75625,1.0,0.007890750707732867,1.0,0.4491504132231403,1851.5805648158168,0.7943614342038289,0.8549228618639076,2.758387964753897,0.14285714285714285,0.4486213089879337,0.06331285714285714,0.4481100848543088,0,661.6984422707608,niresh21_indian-cars-dataset-currnetly-in-market
0,1,0,0,17,2,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,19,19,361,1.0,0.0005923299924254281,0.3379,10.67590027700831,0.01895590770259076,-0.22554946258361022,-0.4103952624261695,0.09941898575381525,0.0,0.5081735719765136,0.013879645065389495,0.5081214976860341,0,0.665,racholsan_customer-data
0,3,0,1,6,9,2.0,4,1.0,0.0,0.0,0.0,0.0,1.0,15,15,225,0.4003950346549599,0.03547854785478547,0.054455445544554455,0.06666666666666667,33.02556694543522,0.45623076739273927,0.5903443923035588,4.177167496392496,0.3333333333333333,0.3421260036451406,0.13123333333333334,0.3404323105577886,0,0.8168316831683168,gktuzgl_id-3-pro-max-ev-consumption-data
0,4,0,0,8,8,1.5,0,1.0,0.0,0.0,0.5,0.0,0.5,16,16,128,0.5036585365853659,0.13682651385637262,0.0024752475247524753,0.0078125,2.548743067624182,0.8992637018434296,0.762808116259978,0.8154723340450107,1.0,0.7106477759032952,0.10342499999999999,0.7071017211766067,0,0.07920792079207921,adityamahimkar_car-driving-distance-range-dataset
0,2,0,1,24,5,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,29,29,841,0.63895982997017,0.012920681588061677,1.0,776.0166468489892,3.257897315014043,0.07561782340835776,1082.964957188079,0.05106426837112039,0.0,0.4668727954116069,0.014095163,0.4667882054057723,0,46.05199999999999,melodyyiphoiching_nyc-traffic-accidents
0,37,0,0,38,22,1.25,15,1.0,0.0,0.0,0.0,0.0,0.0,60,60,900,0.6276913031567946,0.09730153560736601,0.0,0.0,2487.3303314918858,-0.7333594697979865,153.95290329958846,5.267738037524035,1.0,0.588637862595053,0.04530878930321429,0.5884381151219281,0,54.915,draoumohcine_xiaomi-escooter-pro-2-marrakech-ride
0,0,0,0,6,7,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,13,13,169,0.6509635835566809,0.028082419408441344,0.24705882352941178,7.331360946745562,0.0,0.0,0.0,0.0,0.0,0.8268299873680381,0.0,0.8266651159847136,0,17.225,ravinathwanni_used-bike-prices-in-sri-lanka
0,0,0,0,10,4,2.0,2,1.0,0.0,0.0,0.0,0.0,1.0,14,14,196,0.795935412026726,0.018800507650227408,0.00022271714922048998,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,0.6191478989699255,0.0,0.6190099992807143,0,9.393999999999998,prashanthdamara_cars24-dataset
0,3,0,1,15,3,1.5,8,1.0,0.0,0.0,0.5,0.0,1.0,18,18,180,0.3873605768941378,0.030415884852163778,0.14074013880612288,5.458333333333333,2.62782481614496,0.06710140641942969,0.05280612497405135,0.7928745977897923,1.0,0.29315543669348804,0.023398596775000002,0.29308637242641705,0,0.07200000000000001,pralabhpoudel_uber-driver-dataset
0,0,0,1,0,2,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,2,2,4,0.6840277777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,ranja7_salesquantity
0,0,0,0,7,0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,7,7,49,0.0,0.002066798941798942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6728584947135902,0.0,0.6724691090106312,0,0.007,akhi101_carcsv
0,1,0,0,10,5,2.0,1,1.0,0.0,0.0,1.0,1.0,1.0,15,15,225,0.8028037383177569,0.06262450089947787,0.013888888888888888,0.2755555555555555,1.226110795702682,0.7056677213275995,0.5216470824915223,0.79915625,0.0,0.8230611588189785,0.066,0.8211373962426686,0,3.434579439252336,pouyaaskari_car-dataset
0,9,0,0,24,2,2.0,2,1.0,0.0,0.0,0.0,0.0,1.0,26,26,676,0.9839713070526249,0.07177619824452806,1.0,67.2455621301775,8618.737590015331,4.430001153992709,89.1380959386153,14.11973718971229,0.6666666666666666,0.8209450398296454,0.036113,0.8208533034804324,0,3.718,mauriciy_car-emissions-spain-2022
