n_int_features,n_float_features,n_string_features,n_datetime_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,is_file_structured,is_file_semi_structured,is_file_unstructured,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,ref_no_slash
0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,devkhant24_earthquake-magnitude
0,10,0,0,1,10,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,11,11,121,1.0,0.002,0.0,0.0,4.276306466326767,-0.06898380103812041,0.017989265023858624,1.2468048381211085,1.0,0.5004824824824825,0.06479213396569614,0.499982,0,9.261999999999999,rhythmcam_ml-binary-classification-study-data
0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,alikhan83_pakistan-district-profile
0,3,0,0,9,1,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,10,10,100,1.0,0.008575924795473684,0.7075500770416024,116.47999999999999,60.1350656671824,0.22483279654373292,-0.17667357319507163,6.012597995784092,0.6666666666666666,0.7257503324605381,0.018074433333333334,0.7256885396016584,0,5.225115115115115,mukeshmanral_dimensionalityreductionfeatureselection
0,0,0,0,0,4,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,4,4,16,0.7075471698113207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07547169811320754,mihailpavlyuk_list-of-cities-with-the-most-skyscrapers
0,2,0,0,5,4,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,9,9,81,0.5595703125,0.075,0.0,0.0,31.094341087604906,0.7440079624650122,4.406024733956247,2.3923178,1.0,0.8523943394176445,0.05631,0.8512844509548605,0,0.83203125,mohamedaradwan_alteryx-dataset
0,0,0,0,3,2,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,5,5,25,0.64625,0.03916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6440434419381788,0.0,0.6424333333333333,0,0.675,kasiviswanath00_logistic-regression
0,4,0,0,5,9,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,14,14,196,0.8329083657711398,0.029652656879447375,0.0023847376788553257,0.2602040816326531,7.68653777254408e10,-0.24944810665183081,-0.6472991194956373,192424.53775284073,0.0,0.5826154936804528,0.015980947404625,0.582499688207301,0,4.9559999999999995,nathanlauga_french-train-station
0,2,0,0,5,2,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,7,7,49,0.7597898758357211,0.05768863419293219,0.0,0.0,0.5079740799427828,2.6897148731868845,18.025121291797042,0.34793681341621824,1.0,0.7639578436797478,0.04945,0.7632281800277129,0,0.014,shubhendra7_houseprices-dataset
0,4,0,0,12,11,1.5,2,1.0,0.0,0.0,0.0,0.0,1.0,23,23,265,0.7385581506611016,0.03246091346994369,1.5864788233209286,4.717688246097337,1499.0128343926258,2.324193029158764,12.782627210035066,7.684779240107608,0.25,0.5163855199814151,0.136080575,0.5154763913191235,0,21.3472669401462,spscientist_titanic
0,2,0,0,4,5,2.0,3,1.0,0.0,0.0,0.0,0.0,1.0,9,9,81,0.9895287958115183,0.03749757611014155,0.9293193717277487,4.382716049382716,66.03150209624724,-0.2399143037210146,-0.37782977202767487,5.844855969000001,1.0,0.25312433677029467,0.24251577000000002,0.25182431435737307,0,2.450261780104712,lmoura_brazilian-cities
0,4,0,0,0,4,1.0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,4,4,8,0.6384364820846905,0.0,0.0,0.0,1.2810486826035037,-0.027056543747773845,16.25843902153115,0.44122171121794884,0.6666666666666666,0.0,0.04357183333333333,0.0,0,0.0,rishitdagli_anomaly-detection-sample-dataset
0,4,0,0,12,11,1.5,2,1.0,0.0,0.0,0.0,0.0,1.0,23,23,265,0.7385581506611016,0.03246091346994369,1.5864788233209286,4.717688246097337,1499.0128343926258,2.324193029158764,12.782627210035066,7.684779240107608,0.25,0.5163855199814151,0.136080575,0.5154763913191235,0,21.524378041405907,komalaftab_titanticdataset
0,10,0,0,1,10,2.0,1,1.0,0.0,0.0,1.0,0.0,0.0,11,11,121,0.7734332281808622,0.00010515247108307045,0.0,0.0,1493.7233326626306,0.6462939807930852,4.271720920950246,14.434043845428548,1.0,0.45599657965588564,0.0138151842,0.4559726050723075,0,0.0,ukveteran_magic-gamma-telescope-data
0,5,0,2,21,6,1.5,3,1.0,0.0,0.0,0.0,0.0,1.0,27,27,365,0.5293474231536991,0.03740217702135511,1.9974805959134727,128.69730406955682,548.3093338138276,39.62189123199913,5979.356246068328,3.7146614227008072,1.0,0.7369208027049978,0.012429027294662161,0.7368852191474424,0,4.174410852713178,somnath796_air-pollution-index
0,0,0,2,6,2,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,8,8,64,0.6960193003618818,0.08061921994370728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6361840022221833,0.0,0.6354165908805405,0,2.344993968636912,mdmahmudferdous_novel-corona-virus-2019-datasetcanada
0,0,0,0,1,3,1.0,2,0.5,0.0,0.0,0.0,0.0,0.0,4,4,16,0.425,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.25,0,0.0,chengjhj_interaction
0,5,0,0,2,5,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,7,7,49,0.5795154185022027,0.006607929515418502,0.0,0.0,1.0156375764673782,0.3355649378159738,0.16027989426863326,0.5966971283949979,1.0,0.3850072126242781,0.06263200000000001,0.38458319587028666,0,0.0,subhashinimariappan_qsar-dataset
0,0,0,0,33,0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,33,33,1089,0.0,0.014499424626006908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561781537017674,0.0,0.5603593052783886,0,0.0,imkrkannan_student-performance-data-set-y-uci
0,2,0,0,0,2,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,4,1.0,0.0,0.0,0.0,161417.03304524103,-0.02329660129202032,-1.1560335536083115,249.04367081181474,1.0,0.0,0.5237253963996517,0.0,0,0.0,sevdanurgenc_randomforestregressiondata
0,79,0,0,2,79,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,81,81,6561,0.999682899040216,0.001747742499271774,0.0,0.0,0.10836914270631502,0.8043342361237168,9.440648774649055,0.09480642035271006,1.0,0.8988875749673988,0.011834396202531646,0.8988002958553523,0,168.804,quangqiyana_uci-har-dataset
0,56,0,0,23,35,1.5,0,1.0,0.0,0.0,0.0,0.0,0.0,58,58,1682,0.506196590909091,0.06291555555555556,0.0,0.0,0.7003456292692753,1.3225115837715817,7.535282340054611,0.44556983036982956,1.0,0.7024519648068027,0.03916204678304351,0.7023548960000032,0,275.93499999999995,ukveteran_higgs-boson-data
0,2,0,0,10,3,2.0,0,1.0,0.0,0.0,1.0,0.0,1.0,13,13,169,0.568708033927599,0.02025001755101307,0.13661101374411955,8.798816568047338,215189559.21994865,1.1454578329782021,34.39680601222197,5499.606076609932,0.5,0.719877831513478,0.07707661883370032,0.7198100841563584,0,3.5749999999999993,rakeshpanigrahy_playstore-dataset
