n_int_features,n_float_features,n_string_features,n_datetime_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,is_file_structured,is_file_semi_structured,is_file_unstructured,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,ref_no_slash
0,0,0,0,33,0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,33,33,1089,0.0,0.014499424626006908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561781537017674,0.0,0.5603593052783886,0,0.0,dipam7_student-grade-prediction
0,0,0,0,8,0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,8,8,64,0.0,0.019492664384411062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8776088294892668,0.0,0.8776062984096268,0,2.2720000000000002,akhilv11_border-crossing-entry-data
0,1,0,0,11,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,12,12,144,1.0,0.0002861302069429347,0.0,0.0,0.13281744479333848,0.08531761150997887,-1.5242412998837318,0.37047079606731564,1.0,0.7669186296043443,0.0236374300644407,0.7669174984776114,0,11.028,floser_french-motor-claims-datasets-fremtpl2freq
0,0,0,0,3,1,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,4,4,16,0.4016363636363636,0.022606060606060605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9613401862619099,0.0,0.9612964889807132,0,0.6280000000000001,ravishah1_carvana-predict-car-prices
0,0,0,1,52,36,0.6666666666666666,4,0.5,0.0,0.0,0.3333333333333333,0.5,0.5,88,88,5094,0.3138433013850756,2.7320084301663248,2.6372549019607843,0.6060562331441455,0.0,0.0,0.0,0.0,0.0,0.46869864919572524,0.0,0.34626305868176654,0,16.66862745098039,thedevastator_tesla-accident-fatalities-analysis-and-statistic
0,0,0,0,8,0,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,8,8,64,0.0,0.022907222494486647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8210688283406904,0.0,0.8210436792096919,0,0.8,saisaathvik_used-bikes-prices-in-india
0,4,0,0,7,4,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,11,11,121,0.7556221273801708,0.05046430916424351,0.0,0.0,168815.23263353092,2.5650733580516776,20.703196959334832,101.51636634019316,1.0,0.8790792512478911,0.13811468835,0.8789349506485405,0,0.8360000000000001,brijlaldhankour_car-buyers
0,1,0,0,41,16,1.0,1,0.8,0.0,0.0,0.2,0.0,0.4,57,57,857,0.5974470285732717,0.10595428361443501,0.05982657625431023,1.0652582908163266,1.803297954566877,0.24541997575410507,0.9011946663166936,0.3420549999999999,0.2,0.5394852296789291,0.0356,0.5381400496188314,0,45.3267847141051,dhamur_cars-data
0,0,0,0,6,4,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,10,10,100,0.5133345428156749,0.005563618771165942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5923806826247229,0.0,0.592273211528456,0,2.869999999999999,milanvaddoriya_old-car-price-prediction
0,4,0,0,13,0,2.0,1,1.0,0.0,0.0,1.0,0.0,0.0,13,13,169,0.0,0.018688529062708882,0.0,0.0,6.921782823960747,0.7863906703728749,0.7279995676915888,1.5323344493315634,1.0,0.9140095332251928,0.01205,0.9139690114335095,0,1.014,ahmettyilmazz_fuel-consumption
