n_int_features,n_float_features,n_string_features,n_datetime_features,n_unknown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,file_type,is_file_structured,is_file_semi_structured,is_file_unstructured,encoding,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,profiler_sample_size,num_sample_files,ref_no_slash
0,0,0,0,7,6,1,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6833493743984601,0.007295173961840629,0.3333333333333333,14.16326530612245,0.0,0.0,0.0,0.0,0.0,0.7762682134478119,0.0,0.7758747719065181,0,7.1259999999999994,2079,5,nhs_tobacco-use
1,0,0,0,6,6,1,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.5854774156660949,0.007623403849818945,0.3333333333333333,11.89795918367347,0.0,0.0,0.0,0.0,0.0,0.7652730908520621,0.0,0.7648116983289645,0,2.478,1749,5,nhs_tobacco-use
3,6,0,0,0,0,9,1,2,csv,1,0,0,utf-8,0,0,1,9,9,81,0.9390681003584229,0.0,0.1388888888888889,0.1851851851851852,13603.457103901434,0.12624702756796222,-0.45404178248007515,44.14426666666666,0.6666666666666666,0.0,0.11665555555555557,0.0,0,0.0,36,5,nhs_tobacco-use
8,0,0,0,1,2,7,1,3,csv,1,0,0,utf-8,0,0,1,9,9,81,1.0,1.0,0.18181818181818182,0.04938271604938271,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8888888888888888,0,6.545454545454546,11,5,nhs_tobacco-use
7,0,0,0,2,2,7,1,1,csv,1,0,0,utf-8,0,0,1,9,9,81,0.3282312925170068,0.02976190476190476,0.3333333333333333,0.345679012345679,0.0,0.0,0.0,0.0,0.0,0.5062666249413237,0.0,0.4987244897959184,0,0.0,84,5,nhs_tobacco-use
1,5,0,1,1,1,7,1,3,csv,1,0,0,utf-8,0,0,0,8,8,64,0.742553182678411,0.00002898802794445894,0.0,0.0,8211987.1530212015,13.753735426673932,1426.99211773618,142.66154031719816,0.8333333333333334,0.0,0.024192711717671667,0.0,0,3.624,34497,3,prasoonkottarathil_ethereum-historical-dataset
1,5,0,1,1,5,3,1,3,csv,1,0,0,utf-8,0,0,0,8,8,64,0.7868539999999999,0.0347492,0.0,0.0,2765.8946781846594,7.338144986443741,868.6071812588283,20.02594698164537,0.8333333333333334,0.7999255706655414,0.0174537224629543,0.7999239708144368,0,8.0,500000,3,prasoonkottarathil_ethereum-historical-dataset
0,6,0,1,1,1,7,1,2,csv,1,0,0,utf-8,0,0,0,8,8,64,0.9550963639976159,0.0006954102920723226,0.0,0.0,7.654407103138072e13,4.053053007136906,58.70919523428114,515928.91357840225,1.0,0.0,0.07836292949833333,0.0,0,0.008,1438,3,prasoonkottarathil_ethereum-historical-dataset
2,0,0,0,6,7,1,1,2,csv,1,0,0,utf-8,0,0,1,8,8,64,1.0,0.007160750865082594,0.000448,4.25,0.0,0.0,0.0,0.0,0.0,0.9254156172424371,0.0,0.9254137662565206,0,3.6880000000000006,500000,2,pepepython_spotify-huge-database-daily-charts-over-3-years
101,22,0,0,28,146,5,1,0,csv,1,0,0,utf-8,0,0,1,151,151,22801,0.31211782011685896,0.006689552808291265,0.5904953906923045,234.3988860137714,1398574.3269029693,0.33132525372224,2.4543247843129885,3.9254644796450338,0.17886178861788618,0.4718163354476521,0.023462738738828454,0.4718113106350082,0,121.40400000000002,170633,2,pepepython_spotify-huge-database-daily-charts-over-3-years
26,0,0,0,72,70,28,1,1,csv,1,0,0,utf-8,0,1,1,98,98,9604,0.45433789954337905,0.03643183300717548,0.000253613999492772,0.01020408163265307,0.0,0.0,0.0,0.0,0.0,0.39850275619898107,0.0,0.39840166468294863,0,42.546420420420404,3943,1,crawford_cargo-2000-dataset
1,0,0,0,3,1,3,1,2,csv,1,0,0,utf-8,0,0,1,4,4,16,0.9512195121951219,1.0,0.9512195121951219,2.4375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0,0.0,41,3,mamtadhaker_lt-vehicle-loan-default-prediction
33,1,0,0,6,36,4,1,1,csv,1,0,0,utf-8,0,0,1,40,40,1600,0.44635739198519464,0.022099502733459772,0.030633852943269983,2.151875,3.562921485804827,-0.03581322268660528,0.05129004626029898,0.19055263525770252,0.029411764705882353,0.4762498341222364,0.0002920294117647059,0.4762455928544853,0,11.319999999999997,112392,3,mamtadhaker_lt-vehicle-loan-default-prediction
34,1,0,0,6,38,3,1,1,csv,1,0,0,utf-8,0,0,1,41,41,1681,0.5038215085308423,0.021416166765414843,0.0328581109481287,4.557406305770375,3.7501125571259446,-0.03073597552665957,0.036967833363737664,0.20762419256017597,0.02857142857142857,0.49190789496051784,0.0003097142857142857,0.49190578327847756,0,11.931000000000003,233154,3,mamtadhaker_lt-vehicle-loan-default-prediction
8,8,0,0,10,16,10,1,1,csv,1,0,0,utf-8,0,0,0,26,26,676,0.5053658536585366,0.07103658536585367,0.0,0.0,3969415.6159621268,0.36556775070394476,0.6481809017385415,207.28399568452355,0.5,0.6292832376853181,0.044354580625,0.6262135633551457,0,3.931707317073171,205,2,goyalshalini93_car-data
0,0,0,0,14,11,3,1,11,csv,1,0,0,utf-8,1,1,1,14,14,196,1.0,1.0,1.0,1.8061224489795922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,31,2,goyalshalini93_car-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.5892254087376039,0.0,0.0048543689320388345,1.5918367346938778,565.7985335533764,0.8910640123645813,0.4902628668875278,14.609316773285054,0.8333333333333334,0.0,0.140048639,0.0,0,0.0,2678,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7125850340136053,0.0,0.0025673940949935813,0.9795918367346937,3096.61777170124,1.424719732527512,2.829423309250656,18.91838093076794,0.8333333333333334,0.0,0.11356595743333332,0.0,0,0.0,3116,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8031814597689328,0.0,0.008801141769743101,4.530612244897958,11991.833846062962,0.39679109251141,-0.636165097866426,75.87959313727647,0.8333333333333334,0.0,0.09600655876666668,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7437674865327598,0.0,0.003495484998543548,1.4693877551020407,2125.2885379254462,0.6967423799614032,-0.8348210980108176,4.305848499485999,0.8333333333333334,0.0,0.10120187354999999,0.0,0,0.0,3433,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.5830256555902679,0.0,0.0033025099075297227,1.2244897959183674,1065.1547429967557,0.8039221419843622,-0.0017896916308728361,15.9907733932264,0.8333333333333334,0.0,0.1350146645,0.0,0,0.014,3028,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7392147587511825,0.0,0.22384991004883065,106.65306122448979,1397.2348973469464,0.3973248700181478,-0.16940490293219956,21.934994631659148,0.8333333333333334,0.0,0.10630829436666667,0.0,0,0.0,3891,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.717926267281106,0.0,0.002574002574002574,0.9795918367346937,2308.09035418538,0.9825715278695526,1.4145340347268245,27.99720164191605,0.8333333333333334,0.0,0.10769001613333333,0.0,0,0.0,3108,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.555330666039068,0.0,0.005570117955439056,2.0816326530612246,228.64300316645623,0.5761311983542837,0.593632572021712,9.336251262128151,0.8333333333333334,0.0,0.119249451,0.0,0,0.0,3052,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6927572531830516,0.0,0.012978986402966625,7.714285714285714,2763.693430478174,0.7568702710163407,0.5474949268431604,29.756251766350175,0.8333333333333334,0.0,0.08456612000000001,0.0,0,0.0,4854,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.658250828085757,0.0,0.0030120481927710845,0.7346938775510203,12859.408590572932,0.37411337641183334,-0.6057988941848916,91.52028108835101,0.8333333333333334,0.0,0.17246974699999998,0.0,0,0.014,1992,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6691119691119691,0.0,0.0026954177897574125,0.9795918367346937,1109.5650336856113,0.0230188084560332,-0.861479538349143,24.406178037167333,0.8333333333333334,0.0,0.11964081783333334,0.0,0,0.0,2968,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6695574979513795,0.0,0.004757373929590866,1.2244897959183674,1735.8300280840438,1.0284567394765516,0.8053622154106895,22.511559961600245,0.8333333333333334,0.0,0.15714081916666667,0.0,0,0.007,2102,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.5633554083885209,0.0,0.002642007926023778,0.7346938775510203,266.52865033645656,1.081868014856317,1.046033437381236,8.405689781796669,0.8333333333333334,0.0,0.1437382005,0.0,0,0.007,2271,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7519446252955486,0.0,0.008325404376784015,4.285714285714286,8684.965005000236,0.8012233793791211,-0.47871206960492935,32.072614783973115,0.8333333333333334,0.0,0.09217607803333333,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8385113120095452,0.0,0.00256328099967959,0.9795918367346937,69804.45390864795,0.5804519778049495,0.3091266028706856,180.8787162077075,0.8333333333333334,0.0,0.11287076871000001,0.0,0,0.0,3121,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.497994446158593,0.0,0.0024622960911049553,0.9795918367346937,187.72049561429677,0.38671508277126376,-0.8426499332887584,8.607956889344171,0.8333333333333334,0.0,0.11887969166666666,0.0,0,0.0,3249,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6410622377924831,0.0,0.0024161884627000906,0.9795918367346937,1322.2708160573827,0.8968245516296869,0.30849868582039774,17.67583555441165,0.8333333333333334,0.0,0.11111170738333333,0.0,0,0.007,3311,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6926401884738648,0.0,0.01569933396764986,8.081632653061225,31043.799515334602,1.0045106020865078,0.26878940127158674,68.09488184854457,0.8333333333333334,0.0,0.10668372781666667,0.0,0,0.007,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7880199357212726,0.0,0.0026016260162601626,0.9795918367346937,4262.928797667738,0.09284828258206972,-0.5998513146220505,43.31943193539583,0.8333333333333334,0.0,0.10781823903333333,0.0,0,0.007,3075,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.46510110893672546,0.0,0.010228353948620362,5.2653061224489806,226.80821976228745,0.9722597871800317,1.9082207599304948,7.697644852202823,0.8333333333333334,0.0,0.10679349333333332,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6813080673351118,0.0,0.002569043031470777,0.9795918367346937,2230.3603369588545,2.279900377512686,7.579864852566279,12.525093156514144,0.8333333333333334,0.0,0.10189698494999999,0.0,0,0.0,3114,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7179374173644776,0.0,0.0026373626373626374,0.7346938775510203,91300.35972107812,1.9381741582549787,3.4763917301363567,15.966731540350084,0.8333333333333334,0.0,0.14425505214999998,0.0,0,0.0,2275,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,5,2,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.9203423304805793,0.1471362738643845,0.003934426229508197,1.4693877551020407,0.3655439879481812,1.6105185549104235,4.806406130962533,0.25936011635743444,0.8333333333333334,0.9775487009784742,0.06201873333333333,0.9772269272125265,0,0.0,3050,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7929034693387325,0.0,0.009752616555661274,5.020408163265306,32203836.817382287,1.2911351882072026,1.1968471658779214,1990.9395673154083,0.8333333333333334,0.0,0.11651377898666669,0.0,0,0.014,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6404529925344805,0.0,0.00265017667844523,0.7346938775510203,735.1312286002167,0.7353046238146231,-0.14848697244629214,14.334001657125201,0.8333333333333334,0.0,0.140506151,0.0,0,0.007,2264,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.675108538350217,0.0,0.01379638439581351,7.1020408163265305,5904.287821518225,1.445614469173793,2.563860076337036,17.223491317630888,0.8333333333333334,0.0,0.10554873066666666,0.0,0,0.007,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.5872330213582914,0.0,0.008801141769743101,4.530612244897958,374.41900837942063,0.4638770302153903,-0.07377509433832048,12.675892558562621,0.8333333333333334,0.0,0.08526874261666667,0.0,0,0.007,4204,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.744180465562755,0.0,0.008801141769743101,4.530612244897958,27917.49906676065,1.521222570872523,2.369375028076899,47.00803250514576,0.8333333333333334,0.0,0.09098310955,0.0,0,0.007,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7116606797457862,0.0,0.016175071360608945,8.326530612244898,4129.985934052576,0.9716416774841581,0.024642160719261064,15.176216372461468,0.8333333333333334,0.0,0.06264407175,0.0,0,0.007,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7566073587839004,0.0,0.006009615384615385,0.6122448979591837,240.08671590325443,0.11023129253391341,-0.7250811082069816,10.14060209778372,0.8333333333333334,0.0,0.23135023833333335,0.0,0,0.0,832,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6006705609899416,0.0,0.016888677450047573,8.693877551020407,617.1138720683529,0.20337409437297513,-0.66751477609546,17.7436234303082,0.8333333333333334,0.0,0.09759735566666666,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7177974769860211,0.0,0.003330161750713606,1.7142857142857142,11289.304819192477,0.7361091913186374,0.08106411368270054,60.458274922547325,0.8333333333333334,0.0,0.09761211065000001,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8021054797339003,0.0,0.009039010466222646,4.653061224489797,827980.8200621045,1.1670162036711496,0.509311759221938,98.30292870872977,0.8333333333333334,0.0,0.10100244892833332,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.5901221455124802,0.0,0.003703703703703704,1.2244897959183674,701.9209080050883,0.7609564514304138,-0.4950196747402386,9.214855126105677,0.8333333333333334,0.0,0.13107016550000003,0.0,0,0.0,2700,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.486110146537954,0.0,0.021408182683158895,11.020408163265307,177.70503319751535,1.2803383370020567,2.951518818909014,5.175265539275398,0.8333333333333334,0.0,0.08998277666666667,0.0,0,0.007,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.88037093359573,0.0,0.012978986402966625,7.714285714285714,8295.709573966344,0.056360027471318824,-1.1243028992410034,71.12786343801683,0.8333333333333334,0.0,0.06725736043333333,0.0,0,0.007,4854,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8829703309895386,0.0,0.009276879162702189,4.775510204081632,31246.994640240777,1.159221782128026,0.7615639522973755,52.283404443375844,0.8333333333333334,0.0,0.09537009181666667,0.0,0,0.014,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6349682730234951,0.0,0.0026938042502244837,1.1020408163265307,525.3901757734254,1.0369584107135823,0.586881881316613,9.232992558363334,0.8333333333333334,0.0,0.10971352883333334,0.0,0,0.0,3341,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7938564914806816,0.0,0.008801141769743101,4.530612244897958,3771.6393904248707,0.7751758277006383,-0.033900500648314034,29.067691185368123,0.8333333333333334,0.0,0.07498734388333334,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6219109681787407,0.0,0.004129793510324484,1.7142857142857142,1688.2693106838478,1.1199050184282617,1.0069344972514152,14.226685667211619,0.8333333333333334,0.0,0.11114705021666667,0.0,0,0.0,3390,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8396026036313805,0.0,0.008087535680304472,4.163265306122449,403379.203742039,0.813814127835915,0.29040706305849784,342.468239040307,0.8333333333333334,0.0,0.09683829972333334,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.722498040240397,0.0,0.01796253528355145,8.571428571428571,380.55022714566365,0.9237516078535194,0.18998206641584212,6.750484333621789,0.8333333333333334,0.0,0.0874028255,0.0,0,0.0,3897,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.4933525867649256,0.0,0.002780674313521029,0.9795918367346937,765.277387933777,2.359609022548393,7.812748911921602,1.707244269495334,0.8333333333333334,0.0,0.11568284283333331,0.0,0,0.0,2877,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8147658693449628,0.0,0.002460781298062135,0.9795918367346937,81425.75821146097,0.694352259846672,-0.6396126546279106,71.45990087719306,0.8333333333333334,0.0,0.11039477516333333,0.0,0,0.007,3251,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6601654846335698,0.0,0.003240058910162003,1.346938775510204,48109.89671376598,0.4544467949894923,0.3364687012496946,152.11107586769302,0.8333333333333334,0.0,0.1297857952,0.0,0,0.007,3395,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7937912628178115,0.0,0.002615233736515201,0.9795918367346937,11782.399721328069,0.5371392641787639,-0.1207634811977285,63.86803212424173,0.8333333333333334,0.0,0.11765552574999999,0.0,0,0.0,3059,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.5641931280433441,0.0,0.009039010466222646,4.653061224489797,630.1444633173993,0.8377002347625293,0.41138457831637093,14.607128500396541,0.8333333333333334,0.0,0.10145072501666667,0.0,0,0.007,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.795374004496437,0.0,0.10780580675868634,55.46938775510204,8483.114138083061,1.3471342747502424,0.8695944668445659,4.429580067936332,0.8333333333333334,0.0,0.09279693978333335,0.0,0,0.0,4202,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7608497578286099,0.0,0.0033456005352960855,1.2244897959183674,27988.40025129203,1.2596226863841895,0.8662500944117842,18.480118900003266,0.8333333333333334,0.0,0.11271599538333332,0.0,0,0.0,2989,300,abhishekyana_nse-listed-1384-companies-data
