n_int_features,n_float_features,n_string_features,n_datetime_features,n_unkown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,file_type,is_file_structured,is_file_semi_structured,is_file_unstructured,encoding,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,profiler_sample_size,ref_no_slash
1,0,0,0,0,5,10,1,1,csv,1,0,0,utf-8,0,0,1,15,15,225,0.5862737065754156,0.08432915309178124,0.9642857142857143,1.6044444444444441,0.0,0.0,0.0,0.0,0.0,0.5981371497025647,0.0,0.5931811656846484,0,6.257455314485342,140,gulsahdemiryurek_harry-potter-dataset
0,0,0,0,0,1,1,1,0,csv,1,0,0,utf-8,1,0,0,2,2,4,0.9773156899810964,0.0573408947700063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9559512145895362,0.0,0.955348850875238,0,0.076,1587,gulsahdemiryurek_harry-potter-dataset
0,0,0,0,0,1,1,1,0,csv,1,0,0,utf-8,1,0,0,2,2,4,0.9570588235294117,0.042352941176470586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9197375618876156,0.0,0.9191965397923872,0,0.15,1700,gulsahdemiryurek_harry-potter-dataset
0,0,0,0,0,1,1,1,0,csv,1,0,0,utf-8,1,0,0,2,2,4,0.9346764346764347,0.031135531135531136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913446900618556,0.0,0.9128892407280685,0,0.068,1638,gulsahdemiryurek_harry-potter-dataset
0,0,0,0,0,1,4,1,0,csv,1,0,0,utf-8,0,0,1,5,5,25,0.9586279633804742,0.28,0.7638888888888888,4.4799999999999995,0.0,0.0,0.0,0.0,0.0,0.6466666666666666,0.0,0.6207999999999999,0,0.38106909430438846,72,gulsahdemiryurek_harry-potter-dataset
1,0,0,0,0,9,7,1,0,csv,1,0,0,utf-8,0,0,1,16,16,256,0.8898513251454429,0.15946127946127947,0.68,0.16796875,0.0,0.0,0.0,0.0,0.0,0.5495916559074454,0.0,0.5258620794629452,0,21.897142857142857,25,gulsahdemiryurek_harry-potter-dataset
0,0,0,0,0,1,4,1,0,csv,1,0,0,utf-8,0,0,1,5,5,25,0.7293645556342958,0.11627906976744186,0.5149501661129569,6.4799999999999995,0.0,0.0,0.0,0.0,0.0,0.7320930232558139,0.0,0.7296608205207455,0,0.15108368928966934,301,gulsahdemiryurek_harry-potter-dataset
16,4,0,1,0,17,4,1,0,csv,1,0,0,utf-8,0,0,0,21,21,441,0.5198375977420997,0.023264865100252847,0.0,0.0,0.04618645389683758,0.07634804084119381,0.05834933631846286,0.06025560532939889,0.2,0.718653833809366,0.0021128015,0.718620582810707,0,20.433,21613,harlfoxem_housesalesprediction
10,7,0,0,0,19,4,1,0,csv,1,0,0,utf-8,0,0,0,23,23,529,0.6956156808531648,0.03916575283374824,0.0,0.0,9719417.864025744,0.46125662689175534,1.8418167960064666,309.33148026077725,0.4117647058823529,0.7836638613637695,0.008567935294117647,0.7835864777495264,0,23.943,10127,sakshigoyal7_credit-card-customers
4,0,0,0,0,1,4,1,2,csv,1,0,0,utf-8,0,0,0,5,5,25,0.49874999999999997,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49527638190954776,0.0,0.4928,0,0.325,200,vjchoudhary7_customer-segmentation-tutorial-in-python
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.0036363636363636364,0.0,0.0,6.370490369323555e17,0.33325297317320085,0.06534115617427551,282591230.2742813,0.8571428571428571,0.0,0.20446474005633236,0.0,0,0.6181818181818182,275,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.9999133148404993,0.0006934812760055479,0.0,0.0,4.5546145610635125e19,3.0514369338989797,11.863584016651947,221597008.0153058,0.8571428571428571,0.0,0.2155729290480492,0.0,0,1.77,1442,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.9883818121029756,0.00033433634236041456,0.0,0.0,6.405585507658973e21,2.6992336577306237,12.298577719320269,5026754409.660799,0.8571428571428571,0.0,0.1506714475698597,0.0,0,3.6199999999999997,2991,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.000727802037845706,0.0,0.0,2.4903584479505736e19,2.27159078992564,6.069064858828172,188859101.59571913,0.8571428571428571,0.0,0.21248218550270198,0.0,0,18.22,1374,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.9999097472924188,0.0007220216606498195,0.0,0.0,5.543112224541173e18,6.454673162273778,182.97971799668917,78517873.82468478,0.8571428571428571,0.0,0.21900297283712744,0.0,0,5.299999999999998,1385,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.9933431952662721,0.001183431952662722,0.0,0.0,2.6171869936150768e17,1.8536578757070266,4.386130651871487,54841210.91216569,0.8571428571428571,0.0,0.16739791693693487,0.0,0,6.9704142011834325,845,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.9998663101604278,0.0010695187165775401,0.0,0.0,3.0384425087657683e17,2.1983949837678627,26.45061989891329,91863913.23424695,0.8571428571428571,0.0,0.1795389064288852,0.0,0,23.497326203208555,935,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.9986865942028986,0.00036231884057971015,0.0,0.0,1.0530082378962885e19,6.263018759250569,60.70678688347278,24857861.205277864,0.8571428571428571,0.0,0.13464175244421628,0.0,0,1.08,2760,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.9999147339699863,0.0006821282401091405,0.0,0.0,1.4041263979850606e18,1.678086687353717,5.478324249259118,289348426.40402764,0.8571428571428571,0.0,0.21364566769845325,0.0,0,5.389999999999999,1466,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.9997685185185186,0.000462962962962963,0.0,0.0,6.978201405656452e20,2.478904070899354,8.081479764262818,3085987433.0778384,0.8571428571428571,0.0,0.16876438155335866,0.0,0,3.0500000000000003,2160,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.0006738544474393531,0.0,0.0,7.038211699955798e17,2.8162705734658107,17.004449126080523,55615743.86626841,0.8571428571428571,0.0,0.22167970497693706,0.0,0,5.079999999999999,1484,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.9893430290872618,0.00033433634236041456,0.0,0.0,2.965927174414878e18,1.7845036559675942,4.274678627175012,215696081.72891727,0.8571428571428571,0.0,0.1494954211691549,0.0,0,2.5099999999999993,2991,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.9998078401229824,0.0003843197540353574,0.0,0.0,4.5705098136834797e17,4.904215442030808,106.99748827816782,123659490.07278864,0.8571428571428571,0.0,0.15549977695549586,0.0,0,1.7400000000000002,2602,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.9996175699300699,0.00043706293706293706,0.0,0.0,4.599333702949309e17,7.008550152683832,183.00754502284371,67597494.0644988,0.8571428571428571,0.0,0.1657969623909692,0.0,0,11.439999999999998,2288,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.995703125,0.003125,0.0,0.0,2.4665316520121274e19,0.5129949982856205,-0.6336575137064319,1729043890.1749847,0.8571428571428571,0.0,0.23563513869743138,0.0,0,1.59375,320,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.9858960176991151,0.0022123893805309734,0.0,0.0,2.2864021702829522e18,1.439010180775403,1.985797904094916,16173235.837075219,0.8571428571428571,0.0,0.27062912594328037,0.0,0,3.761061946902655,452,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.9996537396121883,0.0003957261574990107,0.0,0.0,1.3022584408130025e18,2.2175515643130193,10.035679415378281,144479960.9026728,0.8571428571428571,0.0,0.14932534032104394,0.0,0,8.959999999999997,2527,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.8078623813632442,0.0004314063848144953,0.0,0.0,1.961786808051514e20,-6.6135782017055025,208.85913200149125,630527686.5186336,0.8571428571428571,0.0,0.2930709540077187,0.0,0,7.420000000000001,2318,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.9988326149425287,0.0007183908045977011,0.0,0.0,7.527528190303894e17,2.4047508387236936,9.877965883913854,154611255.62743312,0.8571428571428571,0.0,0.2192261687486028,0.0,0,18.579999999999995,1392,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,1.0,0.003424657534246575,0.0,0.0,7.755857898700331e18,0.6129225644922657,0.3734228909647902,835872857.9117529,0.8571428571428571,0.0,0.19418584625392007,0.0,0,0.4109589041095891,292,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.997255489021956,0.000998003992015968,0.0,0.0,4.4879521708379633e18,1.2406871007401707,7.267315587987741,72664950.97458698,0.8571428571428571,0.0,0.1705962669233933,0.0,0,12.149999999999999,1002,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.9725506756756757,0.0011261261261261261,0.0,0.0,1.133538086585317e18,1.4711129769174582,2.0027127968203984,1377.0772122242656,0.8571428571428571,0.0,0.1615513341783354,0.0,0,0.13513513513513514,888,sudalairajkumar_cryptocurrencypricehistory
1,6,0,1,0,2,8,1,4,csv,1,0,0,utf-8,0,0,0,10,10,100,0.9933460076045628,0.0003456619426201175,0.0,0.0,2.8835835469849362e19,2.9721176795919964,16.13089708906603,1056770645.0398642,0.8571428571428571,0.0,0.14344240305448694,0.0,0,3.3399999999999994,2893,sudalairajkumar_cryptocurrencypricehistory
2,6,0,0,0,9,2,1,1,csv,1,0,0,utf-8,0,0,0,11,11,121,0.6075454208379681,0.004294895562971203,0.0,0.0,1.2913345878276776,0.7707927346859337,18.433323089518865,0.5612934369671339,0.75,0.9105330744939499,0.0062045,0.9105161940142613,0,3.003,53940,shivam2503_diamonds
1,0,0,0,0,3,7,1,1,csv,1,0,0,utf-8,0,0,1,10,10,100,0.6256473365938798,0.07634531978170116,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.7509624621073924,0.0,0.750168014506592,0,4.003866348448688,3044,sudalairajkumar_indian-startup-funding
3,93,0,0,0,8,88,1,1,csv,1,0,0,utf-8,0,0,0,96,96,9216,0.748423522510632,0.08800777240064525,0.0,0.0,7.475347592471514e17,8.946109667370969,1302.4936760305598,28495986.17140685,0.96875,0.6293009926322286,0.03339567920883948,0.6292087062276757,0,204.28800000000004,6819,fedesoriano_company-bankruptcy-prediction
1,5,0,1,0,2,6,1,0,csv,1,0,0,utf-8,0,0,1,8,8,64,0.8528823100807537,0.0655583912073059,0.019598602132370593,206.625,67667769.15734944,2.414877278708954,9.44264129658207,3140.542357264501,0.8333333333333334,0.9570118565831012,0.02666038581833333,0.9570033465582659,0,0.544,112457,mattiuzc_stock-exchange-data
0,0,0,0,0,0,4,1,0,csv,1,0,0,utf-8,0,0,0,4,4,16,0.9107142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2857142857142857,14,mattiuzc_stock-exchange-data
1,6,0,1,0,2,7,1,0,csv,1,0,0,utf-8,0,0,0,9,9,81,0.8694391749638142,0.07037726435369973,0.0,0.0,61681349.70406454,2.236991219257034,7.9361263049361055,3045.663175908921,0.8571428571428571,0.9535288275879342,0.03198651282239523,0.9535196787467217,0,0.783,104224,mattiuzc_stock-exchange-data
2,1,0,0,0,5,0,1,1,csv,1,0,0,utf-8,0,0,1,5,5,25,0.0,0.016137288833293482,0.104235338691781,770.3199999999999,16694.66541266763,13.22696837737199,737.7509107507243,0.11449100389665001,0.3333333333333333,0.9726011342168128,0.010378616666666667,0.9725957473159367,0,0.365,184755,lakshyaag_india-trade-data
2,1,0,0,0,5,0,1,1,csv,1,0,0,utf-8,0,0,1,5,5,25,0.0,0.026827488341708422,0.15581241155456155,629.8,154574.61143179,8.356573913246882,264.89028914726373,0.11904496955083228,0.3333333333333333,0.9716182962415513,0.011119796666666668,0.9716083255657356,0,0.415,101051,lakshyaag_india-trade-data
2,1,0,0,0,5,0,1,1,csv,1,0,0,utf-8,0,0,1,5,5,25,0.0,0.01804055806967222,0.10244995365741517,561.52,17587.416123624353,13.918396943868453,792.7733267882171,0.11316971832097822,0.3333333333333333,0.9670870777637257,0.01022985,0.9670798576845969,0,0.34500000000000003,137023,lakshyaag_india-trade-data
2,1,0,0,0,5,0,1,1,csv,1,0,0,utf-8,1,0,1,5,5,25,0.0,0.029112294792007064,0.15222531658872365,463.52,147995.0090601678,8.34745338029324,265.9656467738,0.11389177940407873,0.3333333333333333,0.9658315274763263,0.01100805,0.9658183811425557,0,0.35,76124,lakshyaag_india-trade-data
8,3,0,0,0,12,2,1,1,csv,1,0,0,utf-8,0,0,0,14,14,196,0.8470254957507082,0.01691847655020459,0.0,0.0,4.1470582031352684e10,3.944245464420419,102.23502129158986,0.08104158048789066,0.2727272727272727,0.4362200135306162,0.06060919195803088,0.43580809661510106,0,0.378,1059,chirin_africa-economic-banking-and-systemic-crisis-data
7,0,0,0,0,16,1,1,1,csv,1,0,0,utf-8,0,0,0,17,17,289,0.340888729618348,0.011887430567998567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5972218865362967,0.0,0.5971683816190304,0,0.4590000000000001,11162,janiobachmann_bank-marketing-dataset
5,4,0,1,0,8,2,1,1,csv,1,0,0,utf-8,0,0,0,10,10,100,0.6085620764901803,0.002986103135408292,0.0,0.0,37.99746529963552,0.02685763093377611,-0.08103126313160579,2.673721695668692,0.4444444444444444,0.7315526528310119,0.006552086554020346,0.7315106433758133,0,0.02,17414,hmavrodiev_london-bike-sharing-dataset
5,0,0,0,0,8,2,1,1,csv,1,0,0,utf-8,0,0,1,10,10,100,0.9605,0.014105806985227287,0.478,5.7700000000000005,0.0,0.0,0.0,0.0,0.0,0.6333091238357814,0.0,0.6326159185274461,0,0.29,1000,uciml_german-credit
0,0,0,0,0,5,0,1,0,csv,1,0,0,utf-8,1,0,1,5,5,25,0.0,0.0026616205252401105,0.010662,213.24,0.0,0.0,0.0,0.0,0.0,0.8308774236559046,0.0,0.8308757575937975,0,3.52,500000,felixzhao_productdemandforecasting
23,0,0,3,0,34,5,1,0,csv,1,0,0,latin1,1,1,1,39,39,1521,0.7315018776879294,0.025819520494871746,0.5977456072494198,185.25180802103867,0.0,0.0,0.0,0.0,0.0,0.394182370285125,0.0,0.3941731703213982,0,2.6910000000000003,54294,arindam235_startup-investments-crunchbase
0,5,0,0,0,0,13,1,1,csv,1,0,0,utf-8,0,0,0,13,13,169,0.9953846153846153,0.0,0.0,0.0,7215.427755232,0.35614537162577337,4.471633702518498,16.526970333333338,1.0,0.0,0.321678,0.0,0,0.0,50,iamsouravbanerjee_nifty50-stocks-dataset
4,0,0,3,0,9,2,1,0,csv,1,0,0,utf-8,0,0,1,11,11,121,0.9,0.03677777777777778,0.8,3.3057851239669422,0.0,0.0,0.0,0.0,0.0,0.6407448554283329,0.0,0.6391591111111112,0,3.3495,500,zhijinzhai_loandata
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,andrewmvd_sp-500-stocks
0,1,0,1,0,0,2,1,1,csv,1,0,0,utf-8,0,0,0,2,2,4,0.9976171564733916,0.0,0.0,0.0,759860.5131804027,0.6167699481433014,-0.8121046504653675,602.5208354545439,1.0,0.0,0.0214475,0.0,0,0.0,2518,andrewmvd_sp-500-stocks
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,andrewmvd_sp-500-stocks
0,0,0,1,0,2,6,1,0,csv,1,0,0,utf-8,0,0,0,8,8,64,0.4714160678091026,0.04187396351575456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9581591308297067,0.0,0.9581260269349039,0,0.0,28944,philmohun_cryptocurrency-financial-data
1,0,0,1,0,2,22,1,2,csv,1,0,0,utf-8,0,0,0,24,24,576,0.624784358826912,0.15401571784550508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954299726237137,0.0,0.9952391675685814,0,0.07200000000000001,5217,brunotly_foreign-exchange-rates-per-dollar-20002019
0,0,0,1,0,2,21,1,1,csv,1,0,0,utf-8,0,0,0,23,23,529,0.6069169473424791,0.15401571784550508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954299726237137,0.0,0.9952391675685814,0,0.046,5217,brunotly_foreign-exchange-rates-per-dollar-20002019
2,1,0,0,0,3,3,1,1,csv,1,0,0,utf-8,0,0,1,6,6,36,0.7634310921494901,0.006068986709687332,0.00023046784973496196,0.027777777777777776,6.164505785382566e12,8.496003447410068,258.1568097759769,113997.72870680645,0.3333333333333333,0.7030217214620184,0.009100658443333333,0.7028596975575558,0,0.14400000000000002,4339,iamsouravbanerjee_analytics-industry-salaries-2022-india
1,0,0,0,0,3,2,1,0,csv,1,0,0,utf-8,0,0,1,5,5,25,0.6481733372372296,0.006140467329966784,0.0013812154696132596,0.24000000000000005,0.0,0.0,0.0,0.0,0.0,0.7030888740073911,0.0,0.702926998945521,0,0.13,4344,iamsouravbanerjee_analytics-industry-salaries-2022-india
9,2,0,0,0,9,5,1,1,csv,1,0,0,utf-8,0,0,0,14,14,196,0.7862600000000001,0.006177777777777777,0.0,0.0,654561170.0753894,-0.012636590809818216,-0.24279952883541112,8727.611843248947,0.18181818181818182,0.6399546643553244,0.013215791909090908,0.6398906688888892,0,0.028,10000,barelydedicated_bank-customer-churn-modeling
2,0,0,0,0,1,1,1,1,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.00007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22371806901266883,0.0,0.22371007908163265,0,0.44,28000,subhamjain_loan-prediction-based-on-customer-behavior
6,0,0,0,0,10,2,1,1,csv,1,0,0,utf-8,0,0,0,12,12,144,0.6770714285714285,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73145818753731,0.0,0.731432064030612,0,13.739999999999998,28000,subhamjain_loan-prediction-based-on-customer-behavior
7,0,0,0,0,12,1,1,1,csv,1,0,0,utf-8,0,0,0,13,13,169,1.0,0.014029761904761908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7114160472439095,0.0,0.711413224164439,0,12.012,252000,subhamjain_loan-prediction-based-on-customer-behavior
10,2,0,0,0,11,7,1,0,csv,1,0,0,utf-8,1,1,1,18,18,324,0.8998239377906044,0.009575460344163041,0.6548826427122573,49.60493827160493,12811965.576325476,0.27642571364635043,1.3819593263533905,551.0852699923819,0.16666666666666666,0.5968456675650217,0.0029306168333333334,0.5967732815010426,0,36.018,10353,zaurbegiev_my-dataset
10,2,0,0,0,12,7,1,0,csv,1,0,0,utf-8,1,1,1,19,19,361,0.5340546009451216,0.0010623462935137346,0.6376325685974094,292.6675900277009,12352417.66256014,0.2737869407000728,1.994370305204624,560.3883659408887,0.16666666666666666,0.5781072879716176,0.002052032666666667,0.5781003481188128,0,38.0,100514,zaurbegiev_my-dataset
9,2,0,0,0,9,5,1,1,csv,1,0,0,utf-8,0,0,0,14,14,196,0.7862600000000001,0.006177777777777777,0.0,0.0,654561170.0753894,-0.012636590809818216,-0.24279952883541112,8727.611843248947,0.18181818181818182,0.6399546643553244,0.013215791909090908,0.6398906688888892,0,0.084,10000,shrutimechlearn_churn-modelling
1,0,0,0,0,21,12,1,3,csv,1,0,0,utf-8,1,0,1,33,33,1089,0.5707665250442774,0.4219158314425266,0.9998983223182512,249.1763085399449,0.0,0.0,0.0,0.0,0.0,0.819730751150094,0.0,0.7745385828043196,0,0.033,9835,irfanasrullah_groceries
1,0,0,0,0,1,1,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0003453634950785702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462906976432073,0.0,0.46282704084643456,0,0.014,5791,yash612_stockmarket-sentiment-dataset
9,1,0,0,0,18,0,1,1,csv,1,0,0,latin1,0,0,1,18,18,324,0.0,0.010324145440008516,0.01887,29.120370370370367,310190931.0664651,3.952232801779278,200.74034962424068,14.757393767761688,0.1,0.8109106590944236,0.0031841379779999996,0.8109090351541002,0,2.6279999999999997,500000,jboysen_global-food-prices
45,0,0,0,0,47,13,1,0,csv,1,0,0,utf-8,0,0,1,60,60,3600,0.4469515175754344,0.023091943938868483,0.2156268053148469,4.625555555555555,0.0,0.0,0.0,0.0,0.0,0.5977675156894326,0.0,0.5977529333789667,0,153.42000000000004,41544,grosvenpaul_family-income-and-expenditure
1,4,0,1,0,1,6,1,2,csv,1,0,0,utf-8,0,0,0,7,7,49,0.5745446107437058,0.0001740341106856944,0.0,0.0,2041.8841467054299,0.6663842508792428,0.5021053054513531,18.02430038622119,0.8,0.0,0.028495000000000003,0.0,0,1.365,5746,psycon_daily-coffee-price
2,0,0,0,0,5,5,1,1,csv,1,0,0,utf-8,0,0,1,10,10,100,0.7519413845245599,0.20475221409694888,1.0,49.16,0.0,0.0,0.0,0.0,0.0,0.841966967083391,0.0,0.821750129014905,0,4.821415851700483,1455,shivamb_company-acquisitions-7-top-companies
0,0,0,0,0,0,1,1,0,csv,1,0,0,utf-8,1,0,0,1,1,1,0.9997086530057299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,41188,volodymyrgavrysh_bank-marketing-campaigns-dataset
3,4,0,0,0,19,5,1,0,csv,1,0,0,latin1,0,0,1,24,24,576,0.5232481965295379,0.028025717545436292,0.8051472021836615,71.69444444444444,38770.347520563155,2.79224255534541,74.11829717688461,12.751446819022291,0.5714285714285714,0.8613176063843796,0.012625570614285713,0.8612966050393182,0,98.11200000000001,51290,jr2ngb_superstore-data
0,1,0,0,0,7,3,1,1,csv,1,0,0,utf-8,1,0,1,10,10,100,0.22900573071651018,0.009061665589710667,0.6646959167444594,425.05,4022.16790357998,2.132663895194977,35.932846844374694,2.1574868701283547,0.0,0.7679380112996537,0.0255,0.7679065091451802,0,3.19,28923,devorvant_economic-calendar
0,0,0,0,0,0,1,1,0,csv,1,0,0,utf-8,1,0,0,1,1,1,0.9998507784391425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,60313,devorvant_economic-calendar
0,0,0,0,0,0,1,1,0,csv,1,0,0,utf-8,1,0,0,1,1,1,0.9998766155649464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,32419,devorvant_economic-calendar
9,2,0,0,0,9,5,1,1,csv,1,0,0,utf-8,0,0,0,14,14,196,0.7862600000000001,0.006177777777777777,0.0,0.0,654561170.0753894,-0.012636590809818216,-0.24279952883541112,8727.611843248947,0.18181818181818182,0.6399546643553244,0.013215791909090908,0.6398906688888892,0,0.056,10000,mathchi_churn-for-bank-customers
1,4,0,1,0,1,6,1,2,csv,1,0,0,utf-8,0,0,0,7,7,49,0.844438599567479,0.0001753463089601964,0.0,0.0,215056.28332395782,-0.06837803344248483,-0.9990806383531678,361.0161369318188,0.8,0.0,0.02132108,0.0,0,0.042,5703,psycon_daily-gold-price-historical-data
3,0,0,0,0,5,8,1,1,csv,1,0,0,utf-8,0,0,1,13,13,169,0.856375,0.03920085021255314,0.00025,0.00591715976331361,0.0,0.0,0.0,0.0,0.0,0.6220929142490725,0.0,0.6219373839243361,0,6.903,4000,socathie_kickstarter-project-statistics
4,0,0,0,0,3,10,1,2,csv,1,0,0,utf-8,0,0,1,13,13,169,0.8550990415935855,0.03933333333333333,0.00225,0.05325443786982249,0.0,0.0,0.0,0.0,0.0,0.7071571226139867,0.0,0.7069803333333349,0,6.812000000000001,4000,socathie_kickstarter-project-statistics
1,6,0,1,0,0,8,1,2,csv,1,0,0,utf-8,0,0,0,8,8,64,0.5447058823529412,0.0,0.0,0.0,1.6565431673384055e11,6.754532708997016,185.576039843245,41879.283142179134,0.8571428571428571,0.0,0.12121815860375731,0.0,0,0.0,1275,odins0n_top-50-cryptocurrency-historical-prices
1,6,0,1,0,0,8,1,2,csv,1,0,0,utf-8,0,0,0,8,8,64,0.9109973579920739,0.0,0.0,0.0,4.901895880070012e12,4.818817731942649,109.9388630824685,220103.0281603155,0.8571428571428571,0.0,0.06496741687159276,0.0,0,0.04227212681638045,757,odins0n_top-50-cryptocurrency-historical-prices
0,6,0,1,0,3,5,1,0,csv,1,0,0,utf-8,0,0,0,8,8,64,0.7180310207114331,0.05343487817714621,0.0,0.0,1.2851457435143297e21,52.81263575679105,9114.6474531545,1.2240634478283903,1.0,0.9891142918422272,0.05073589032434233,0.9890959187709463,0,0.192,53835,odins0n_top-50-cryptocurrency-historical-prices
1,6,0,1,0,0,8,1,2,csv,1,0,0,utf-8,0,0,0,8,8,64,0.9526748971193416,0.0,0.0,0.0,6.704705072920178e11,0.8051772496011183,1.9530416683325644,128367.62517015864,0.8571428571428571,0.0,0.09925814046418845,0.0,0,0.23045267489711935,243,odins0n_top-50-cryptocurrency-historical-prices
1,6,0,1,0,0,8,1,2,csv,1,0,0,utf-8,0,0,0,8,8,64,1.0,0.0,0.0,0.0,1.9737871539963113e13,0.8095843546390586,1.1291160070314752,622847.8821867006,0.8571428571428571,0.0,0.4179598938547752,0.0,0,0.0,34,odins0n_top-50-cryptocurrency-historical-prices
1,6,0,1,0,0,8,1,2,csv,1,0,0,utf-8,0,0,0,8,8,64,0.8134476534296029,0.0,0.0,0.0,9.563789316562898e11,2.0661784009627744,7.473121368118072,192053.6240704337,0.8571428571428571,0.0,0.05334120289015782,0.0,0,0.008,1385,odins0n_top-50-cryptocurrency-historical-prices
1,6,0,1,0,5,3,1,2,csv,1,0,0,utf-8,0,0,0,8,8,64,0.967741935483871,0.15806451612903225,0.0,0.0,6.4312153269543416e16,-0.22976744624299852,2.1805194938635672,42572099.28870364,0.8571428571428571,0.9223183844741673,0.20671997642892048,0.9148803329864721,0,0.0,124,odins0n_top-50-cryptocurrency-historical-prices
