n_int_features,n_float_features,n_string_features,n_datetime_features,n_unkown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,file_type,is_file_structured,is_file_semi_structured,is_file_unstructured,encoding,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,profiler_sample_size,ref_no_slash
4,2,0,0,0,7,2,1,0,csv,1,0,0,utf-8,1,0,0,9,9,81,0.4859140990961272,0.0017436545113526047,0.0,0.0,31.05166814706361,0.6965004076975658,5.138125239807168,1.2327358478719932,0.3333333333333333,0.7347581619860353,0.002722,0.7347096854958337,0,3.0869999999999997,15157,adityadesai13_used-car-dataset-ford-and-mercedes
8,8,0,0,0,16,10,1,1,csv,1,0,0,utf-8,0,0,0,26,26,676,0.5053658536585366,0.07103658536585367,0.0,0.0,3969415.6159621268,0.36556775070394476,0.6481809017385415,207.28399568452355,0.5,0.6292832376853181,0.044354580625,0.6262135633551457,0,3.424390243902439,205,hellbuoy_car-price-prediction
0,0,0,0,0,11,3,1,11,csv,1,0,0,utf-8,1,1,1,14,14,196,1.0,1.0,1.0,1.8061224489795922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,31,hellbuoy_car-price-prediction
5,0,0,0,0,8,5,1,1,csv,1,0,0,utf-8,0,0,0,13,13,169,0.8577831132452982,0.016456582633053222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6438745634362633,0.0,0.643616910549734,0,16.302,2499,doaaalsenani_usa-cers-dataset
16,0,0,0,0,33,0,1,1,csv,1,0,0,utf-8,0,0,0,33,33,1089,0.0,0.014499424626006908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561781537017674,0.0,0.5603593052783886,0,0.0,395,dipam7_student-grade-prediction
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,0,7,7,49,0.9255558183538317,0.0,0.0,0.0,11787.895646890931,0.0033669600864411494,-0.5321974325553455,74.91899368942592,0.8333333333333334,0.0,0.12177247733333334,0.0,0,5.194,2416,timoboz_tesla-stock-data-from-2010-to-2020
2,0,0,0,0,8,0,1,0,csv,1,0,0,utf-8,0,0,0,8,8,64,0.0,0.019492664384411062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8776088294892668,0.0,0.8776062984096268,0,2.192,346733,akhilv11_border-crossing-entry-data
86,0,0,0,0,87,0,1,1,csv,1,0,0,utf-8,1,0,0,87,87,7569,0.0,0.0007653473202311487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4308872139075777,0.0,0.430843344307302,0,0.17400000000000002,9822,uciml_caravan-insurance-challenge
3,4,0,0,0,11,1,1,0,csv,1,0,0,utf-8,1,0,0,12,12,144,0.27799593771157755,0.013159352495845385,0.0,0.0,3.9138264109517373,0.5128555354312762,0.6372075613311164,0.9059457842170673,0.5714285714285714,0.8927148113884645,0.011542857142857143,0.892593929220369,0,0.8160000000000001,7385,debajyotipodder_co2-emission-by-vehicles
0,0,0,0,0,1,1,1,0,csv,1,0,0,utf-8,0,0,1,2,2,4,1.0,1.0,0.7368421052631579,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8000000000000002,0,0.0,19,debajyotipodder_co2-emission-by-vehicles
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,0,7,7,49,0.9382252395396985,0.0,0.0,0.0,54581.545487014715,1.9726329982802646,3.708935278775016,18.572799605586084,0.8333333333333334,0.0,0.11295638003333335,0.0,0,1.687,2967,surajjha101_tesla-share-price-for-last-5-years
5,2,0,0,0,30,0,1,0,csv,1,0,0,utf-8,1,0,1,30,30,900,0.0,0.009812026537522426,0.00025953128649658716,0.01111111111111111,5902866.629539134,0.6120233146893183,1.9496419728875731,441.23593677351437,0.2857142857142857,0.5786150399803845,0.0037345928571428577,0.5786000229073129,0,2.5499999999999994,38531,lepchenkov_usedcarscatalog
2,2,0,0,0,10,0,1,0,csv,1,0,0,latin1,1,0,1,10,10,100,0.0,0.030949493279456775,0.08740601503759399,9.45,145265955.44366527,5.577537224190946,83.3385666017137,1286.9950114634648,0.5,0.7910089374340279,0.012647898815,0.7909255385273155,0,1.05,9576,antfarol_car-sale-advertisements
6,1,0,0,0,6,8,1,0,csv,1,0,0,utf-8,0,0,1,14,14,196,0.5564939568060233,0.05016181229773462,0.04854368932038835,0.025510204081632654,1.2880699675477694,0.17529998268150362,0.6437104759404955,0.24432499999999993,0.14285714285714285,0.4994923535757345,0.024,0.4946429132497565,0,2.8613037447988905,103,geoffnel_evs-one-electric-vehicle-dataset
2,0,0,0,0,6,8,1,0,csv,1,0,0,utf-8,0,0,1,14,14,196,0.5564939568060233,0.05016181229773462,0.04854368932038835,0.025510204081632654,0.0,0.0,0.0,0.0,0.0,0.4994923535757345,0.0,0.4946429132497565,0,1.766990291262136,103,geoffnel_evs-one-electric-vehicle-dataset
6,0,0,0,0,16,2,1,0,csv,1,0,0,utf-8,1,0,1,18,18,324,0.6916619015438998,0.016273939942817603,0.3024899932421895,17.959876543209877,0.0,0.0,0.0,0.0,0.0,0.665029806642356,0.0,0.6649938440200069,0,5.399999999999999,19237,deepcontractor_car-price-prediction-challenge
0,0,0,1,0,1,1,1,2,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.00038066235249333843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2627,vetrirah_customer
3,0,0,1,0,9,1,1,1,csv,1,0,0,utf-8,0,0,1,10,10,100,1.0,0.005007460677102224,0.18005329272934906,5.26,0.0,0.0,0.0,0.0,0.0,0.6584016808247635,0.0,0.6581444305931337,0,0.0,2627,vetrirah_customer
4,0,0,0,0,10,1,1,0,csv,1,0,0,utf-8,0,0,1,11,11,121,1.0,0.0015167272980958343,0.1738968765493307,13.074380165289256,0.0,0.0,0.0,0.0,0.0,0.6666938147912267,0.0,0.6666092652460245,0,0.0,8068,vetrirah_customer
4,2,0,0,0,8,2,1,1,csv,1,0,0,utf-8,0,0,0,10,10,100,0.9165419161676647,0.014174775449101796,0.0,0.0,207.34941707434606,1.7979310284710956,19.14965453672704,1.453242837434887,0.3333333333333333,0.811900721208276,0.007621666666666666,0.8115968661479436,0,2.06,2672,kukuroo3_used-car-price-dataset-competition-format
4,2,0,0,0,8,2,1,0,csv,1,0,0,utf-8,0,0,0,10,10,100,0.8931451612903225,0.008442540322580645,0.0,0.0,213.02965874164298,1.7789139425340277,18.299916313614375,1.4523575278706697,0.3333333333333333,0.8120248842931392,0.0055808333333333335,0.811861169598725,0,2.0199999999999996,4960,kukuroo3_used-car-price-dataset-competition-format
2,0,0,0,0,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,0.7297379032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.25,4960,kukuroo3_used-car-price-dataset-competition-format
2,0,0,0,0,0,2,1,1,csv,1,0,0,utf-8,0,0,0,2,2,4,0.7836826347305389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.206,2672,kukuroo3_used-car-price-dataset-competition-format
2,5,0,0,0,9,2,1,2,csv,1,0,0,utf-8,0,0,1,11,11,121,0.8462164116158573,0.016070705818998922,0.018496204361971323,2.71900826446281,0.4959257207586915,12.929715448702703,461.0997447991261,0.033395242115862624,0.7142857142857143,0.8741407108873234,0.01374857142857143,0.8740879176602587,0,3.9160000000000004,16598,gregorut_videogamesales
9,0,0,0,0,10,3,1,2,csv,1,0,0,utf-8,0,0,1,13,13,169,0.7170833333333334,0.08422282608695651,0.4825,2.2840236686390534,0.0,0.0,0.0,0.0,0.0,0.8617556666520123,0.0,0.8605731675622534,0,0.39,800,abcsds_pokemon
6,0,0,0,0,10,6,1,0,csv,1,0,0,utf-8,1,0,0,16,16,256,0.6908216173098015,0.027530162528666864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8121000129191083,0.0,0.8120595253324666,0,37.759999999999984,20058,datasnaek_chess
13,21,0,0,0,34,7,1,2,csv,1,0,0,utf-8,0,0,1,41,41,1681,0.7326165596461529,0.03355575293446676,0.5767790262172284,0.3105294467578822,363.5510572045341,0.9514379772266401,4.584521600467759,0.7319897495116132,0.6176470588235294,0.672993698312618,0.018706176470588236,0.6721195539676824,0,60.30426405115938,801,rounakbanik_pokemon
2,2,0,0,0,1,8,1,2,csv,1,0,0,latin1,0,0,1,9,9,81,0.9212328767123288,1.0,0.9863013698630136,0.8888888888888888,1188.662834639792,-0.43932955072075913,0.7727930582393606,4.995985499999998,0.5,0.0,0.07527865,0.0,0,0.1232876712328767,73,cjgdev_formula-1-race-data-19502017
3,1,0,0,0,4,1,1,1,csv,1,0,0,utf-8,0,0,1,5,5,25,1.0,0.040060396802770654,0.9984742416083289,445.0,10.260651767830808,0.8479469689530281,3.6098242637581412,0.0,0.25,0.6543611255996007,0.00525,0.6543023963655697,0,0.8550000000000001,11142,cjgdev_formula-1-race-data-19502017
1,0,0,0,0,2,4,1,1,csv,1,0,0,utf-8,0,0,1,6,6,36,0.9555288461538461,0.5576923076923077,1.0,5.777777777777778,0.0,0.0,0.0,0.0,0.0,0.3872863247863248,0.0,0.38542437130177526,0,0.2884615384615385,208,cjgdev_formula-1-race-data-19502017
5,1,0,0,0,7,1,1,1,csv,1,0,0,utf-8,0,0,1,8,8,64,1.0,0.1618070900182534,1.0,185.875,658.8272316918988,0.8308682126606168,5.390267786838301,0.8589776595675437,0.16666666666666666,0.7292364426119263,0.00485,0.7291751416332274,0,1.776,11896,cjgdev_formula-1-race-data-19502017
2,0,0,0,0,1,8,1,0,csv,1,0,0,latin1,0,0,1,9,9,81,0.9238713142458189,0.048693586698337295,0.9548693586698337,19.296296296296298,0.0,0.0,0.0,0.0,0.0,0.8973143045972304,0.0,0.8962486106487779,0,0.053444180522565325,842,cjgdev_formula-1-race-data-19502017
5,1,0,0,0,6,1,1,0,csv,1,0,0,utf-8,0,0,0,7,7,49,1.0,0.012529155897371242,0.0,0.0,138.41022642301542,0.9630650051621149,7.40620221017878,0.0,0.16666666666666666,0.8159200407230012,0.00335,0.8158943230138441,0,0.6650000000000001,31726,cjgdev_formula-1-race-data-19502017
5,0,0,0,0,6,0,1,0,csv,1,0,0,utf-8,0,0,0,6,6,36,0.0,0.05312684829037292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9854580574694999,0.0,0.9854557476197513,0,0.066,426633,cjgdev_formula-1-race-data-19502017
5,0,0,0,0,4,3,1,0,csv,1,0,0,utf-8,0,0,0,7,7,49,0.7799818695675359,0.010878259478483442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000214237721965,0.0,0.8998774433812553,0,0.175,6251,cjgdev_formula-1-race-data-19502017
6,0,0,0,0,5,4,1,0,csv,1,0,0,utf-8,0,0,1,9,9,81,0.959411247814381,0.016391697711548695,0.7102182011708356,115.07407407407406,0.0,0.0,0.0,0.0,0.0,0.9699626257508045,0.0,0.9698335727138492,0,0.099,7516,cjgdev_formula-1-race-data-19502017
4,0,0,1,0,5,3,1,0,csv,1,0,0,utf-8,0,0,1,8,8,64,1.0,0.05596036228987715,0.7331995987963892,11.421875,0.0,0.0,0.0,0.0,0.0,0.9264619847677725,0.0,0.9251044603846041,0,0.20060180541624875,997,cjgdev_formula-1-race-data-19502017
13,1,0,0,0,14,4,1,0,csv,1,0,0,utf-8,0,0,1,18,18,324,0.9771161740632771,0.016653953428716842,0.8904823989569752,368.92283950617286,0.9594847911931037,0.2436457875587237,1.0708660903949814,0.0,0.07142857142857142,0.9234828557607033,0.0009357142857142857,0.9234119717625087,0,7.451999999999999,23777,cjgdev_formula-1-race-data-19502017
1,0,0,0,0,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,69,cjgdev_formula-1-race-data-19502017
1,0,0,0,0,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.014925373134328358,134,cjgdev_formula-1-race-data-19502017
2,2,0,0,0,5,3,1,2,csv,1,0,0,utf-8,0,0,1,8,8,64,0.7777294685990338,0.12600000000000003,0.96,1.96875,429.7603693545444,-0.0938610242283606,-0.6017607877593747,12.803401651188917,0.5,0.6443232323232324,0.064808758225,0.63788,0,0.0,100,agileteam_bigdatacertificationkr
261,108,0,0,0,800,0,1,800,json,0,1,0,utf-8,0,0,1,800,800,640000,0.0,1.0,1.0,0.00019687500000000014,0.0,0.0,-0.8780487804878049,0.0,0.2926829268292683,0.0,NaN,0.0,0,0.0,1,agileteam_bigdatacertificationkr
4,0,0,1,0,1,4,1,1,csv,1,0,0,utf-8,0,0,1,5,5,25,0.9846491228070176,0.0027397260273972603,0.06301369863013699,1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.3882067760302159,0.0,0.3876749859260649,0,2.6780821917808217,730,agileteam_bigdatacertificationkr
0,0,0,0,0,2,1,1,0,csv,1,0,0,utf-8,0,0,1,3,3,9,1.0,0.6875,0.25,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.9522727272727273,0.0,0.8828124999999999,0,0.0,16,agileteam_bigdatacertificationkr
3,0,0,0,0,3,1,1,1,csv,1,0,0,utf-8,0,0,0,4,4,16,0.8461538461538461,0.48717948717948717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8589743589743589,0.0,0.7928994082840237,0,0.3076923076923077,13,agileteam_bigdatacertificationkr
34,6,0,0,0,29,11,1,0,csv,1,0,0,utf-8,0,0,0,40,40,1600,0.5510587195980453,0.004558607425713198,0.0,0.0,1145.2143533142257,-0.010365968866794684,0.0861341387141154,5.091890260653072,0.15,0.7164108371190449,0.001740645,0.7163383185607782,0,35.63999999999999,9879,bobbyscience_league-of-legends-diamond-ranked-games-10-min
3,0,0,0,0,3,0,1,0,csv,1,0,0,utf-8,1,0,0,3,3,9,0.0,0.015673333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998617313946279,0.0,0.9985973415999999,0,0.024,50000,terminus7_pokemon-challenge
8,0,0,0,0,10,2,1,2,csv,1,0,0,utf-8,0,0,1,12,12,144,1.0,0.08422282608695651,0.4825,2.6875,0.0,0.0,0.0,0.0,0.0,0.8617556666520123,0.0,0.8605731675622534,0,0.49515018773466835,800,terminus7_pokemon-challenge
2,0,0,0,0,2,0,1,0,csv,1,0,0,utf-8,1,0,0,2,2,4,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987500050005,0.0,0.9986501300000031,0,0.006,10000,terminus7_pokemon-challenge
1,0,0,0,0,1,3,1,1,csv,1,0,0,utf-8,0,0,0,4,4,16,0.9728395061728395,0.014814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331232725262576,0.0,0.3287791495198903,0,0.3851851851851852,135,rtatman_lego-database
2,0,0,0,0,1,2,1,1,csv,1,0,0,utf-8,0,0,0,3,3,9,0.9995291499015495,0.00042804554404588647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020531233838348892,0.0,0.002052947617771752,0,0.6569999999999999,11681,rtatman_lego-database
3,0,0,0,0,5,0,1,1,csv,1,0,0,utf-8,0,0,0,5,5,25,0.0,0.012972000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7481066374036749,0.0,0.7481051411904787,0,1.73,500000,rtatman_lego-database
2,0,0,0,0,1,2,1,1,csv,1,0,0,utf-8,0,0,0,3,3,9,0.508608573436402,0.002459592410400562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677544532640391,0.0,0.03676252352551621,0,0.5760000000000001,2846,rtatman_lego-database
1,0,0,0,0,1,2,1,0,csv,1,0,0,utf-8,0,0,0,3,3,9,0.995883507098065,0.002192898087946755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660304428624431,0.0,0.8659971250290704,0,1.0050000000000001,25993,rtatman_lego-database
1,0,0,0,0,0,2,1,1,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21052631578947367,57,rtatman_lego-database
3,0,0,0,0,3,2,1,0,csv,1,0,0,utf-8,0,0,0,5,5,25,0.944187441103401,0.04948742111425227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9843020055635714,0.0,0.9842176825955747,0,0.54,11673,rtatman_lego-database
2,0,0,0,0,1,2,1,1,csv,1,0,0,utf-8,0,0,1,3,3,9,0.8273615635179152,0.1550695825049702,0.18078175895765472,12.333333333333334,0.0,0.0,0.0,0.0,0.0,0.976317394438152,0.0,0.974376405582411,0,0.00488599348534202,614,rtatman_lego-database
2,3,0,0,0,3,12,1,0,csv,1,0,0,latin1,0,0,1,15,15,225,0.5934134258023597,0.05165759985121123,0.9491525423728814,2.5155555555555553,23168.391883531534,0.4195411653964286,2.0766829501037547,29.004414355666672,0.6,0.5429546347123863,0.226765684,0.5369045179702965,0,37.48192942901423,118,tobycrabtree_nfl-scores-and-betting-data
0,0,0,0,0,4,4,1,1,csv,1,0,0,utf-8,0,0,1,8,8,64,0.8068181818181819,0.11558441558441558,0.22727272727272727,0.171875,0.0,0.0,0.0,0.0,0.0,0.6921726247349349,0.0,0.6749004656959202,0,1.8181818181818181,44,tobycrabtree_nfl-scores-and-betting-data
6,2,0,1,0,17,0,1,1,csv,1,0,0,utf-8,0,0,1,17,17,289,0.0,0.01506458321517947,0.9921574430304824,88.52595155709344,4.36845555665809,-0.08490526680162697,0.14885144340201806,0.6284526435838343,0.125,0.8074837942659178,0.0046125,0.807415302679185,0,9.027000000000001,13516,tobycrabtree_nfl-scores-and-betting-data
1,5,0,0,0,8,1,1,1,csv,1,0,0,latin1,0,0,1,9,9,81,0.9970986460348162,0.09931495809155384,0.20212765957446807,5.160493827160494,0.5854365420013653,5.788897734488338,60.66950380978662,0.015298080016401767,0.8333333333333334,0.797803809375096,0.07383333333333332,0.7969787198292645,0,1.32,1034,sidtwr_videogames-sales-dataset
4,6,0,0,0,15,1,1,1,csv,1,0,0,utf-8,0,0,1,16,16,256,0.6916312735538673,0.03101121953910938,0.5917818051318858,191.95703125,0.5690947174564942,8.95372574557266,325.8655503695981,0.10341179882296944,0.6,0.8989102021373898,0.010778,0.8988341997530874,0,3.504,16719,sidtwr_videogames-sales-dataset
2,5,0,0,0,7,3,1,2,csv,1,0,0,latin1,0,0,1,10,10,100,0.7455138662316476,0.08941256278972107,0.1761827079934747,2.16,0.20551626899960876,3.210562356900551,17.62423114701843,0.016260264611345755,0.7142857142857143,0.7285507979404618,0.06999999999999999,0.7272745096374466,0,1.2826062377852792,613,sidtwr_videogames-sales-dataset
2,1,0,0,0,8,3,1,1,csv,1,0,0,utf-8,0,0,1,11,11,121,0.7321122212130388,0.06636832859769369,0.9196185286103542,11.264462809917356,6489.484306420719,-0.007869741127503712,0.7608796894447224,5.238131652661074,0.3333333333333333,0.6991373034380153,0.018706666666666667,0.6980058616083914,0,0.405570103799934,734,claudiodavi_superhero-set
0,0,0,0,0,167,1,1,1,csv,1,0,0,utf-8,0,0,0,168,168,28224,1.0,0.002998500749625197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08565469652291505,0.0,0.08552627868704857,0,3.7781109445277363,667,claudiodavi_superhero-set
60,21,0,1,0,112,7,1,41,csv,1,0,0,utf-8,0,0,1,119,119,14161,1.0,0.6293290043290044,1.0,0.021608643457382958,410.5891512193617,0.15837406839147755,0.02403408493130353,1.9991682487425702,0.25925925925925924,0.5134199134199136,0.6444432136210965,0.4588539616948708,0,335.3636363636363,11,mdabbert_ultimate-ufc-dataset
0,2,0,0,0,4,0,1,2,csv,1,0,0,utf-8,0,0,0,4,4,16,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,-3.0,0.0,1.0,0.5,0.0,0.4444444444444444,0,3.111111111111111,9,mdabbert_ultimate-ufc-dataset
82,21,0,1,0,104,15,1,3,csv,1,0,0,utf-8,0,0,1,119,119,14161,0.32123025952512557,0.06085987491579145,1.0,10.535414165666266,266.9705366557139,0.06023493971216112,2.7366149114132003,1.8344436380620017,0.20388349514563106,0.7236885511935298,0.027109060172863,0.7220472944703773,0,340.3400000000001,4896,mdabbert_ultimate-ufc-dataset
60,21,0,1,0,119,0,1,46,csv,1,0,0,utf-8,0,0,1,119,119,14161,0.0,0.7055322128851539,1.0,0.021184944566061722,161.18805953638795,0.04176444345706819,-0.15732399877818196,1.7126278657350889,0.25925925925925924,0.5175403494731224,0.6498263852665063,0.45316228343189113,0,370.2222222222223,9,mdabbert_ultimate-ufc-dataset
6,0,0,0,0,21,7,1,2,csv,1,0,0,utf-8,0,0,1,28,28,784,0.808286951144094,0.0915897390021379,1.0,0.3635204081632653,0.0,0.0,0.0,0.0,0.0,0.5067351754618341,0.0,0.4808970015314821,0,0.48484848484848486,231,prasertk_animal-crossing-new-horizons-with-image-url
15,0,0,0,0,14,21,1,5,csv,1,0,0,utf-8,0,0,1,35,35,1225,0.8741837764394156,0.3008916448279943,0.9770114942528736,0.7967346938775508,0.0,0.0,0.0,0.0,0.0,0.49336901325945703,0.0,0.38229678904189174,0,2.5551413482447964,87,prasertk_animal-crossing-new-horizons-with-image-url
